,hindi,english
0,अमित शाह,Amit Shah
1,इलाहाबाद विश्वविद्यालय,University of Allahabad
2,उत्तर प्रदेश,Uttar Pradesh
3,उत्तराखण्ड,Uttarakhand
4,कांग्रेस,Congress
5,दिल्ली,Delhi
6,नैनीताल,Nainital
7,बरेली,Bareilly
8,भारत,India
9,भारतीय राष्ट्रीय कांग्रेस,Indian National Congress
10,महात्मा गांधी,Mahatma Gandhi
11,राजीव गांधी,Rajiv Gandhi
12,हल्द्वानी,Haldwani
13,अटल बिहारी वाजपेयी,Atal Bihari Vajpayee
14,इलाहाबाद विश्वविद्यालय,University of Allahabad
15,उत्तराखण्ड,Uttarakhand
16,देहरादून,Dehradun
17,भारत,India
18,भारतीय जनता पार्टी,Bharatiya Janata Party
19,रमेश पोखरियाल,Ramesh Pokhriyal
20,१ अक्टूबर,October 1
21,११ सितंबर,September 11
22,१९३४,1934
23,१९५४,1954
24,१९८२,1982
25,१९९०,1990
26,१९९१,1991
27,२००३,2003
28,२००७,2007
29,२००९,2009
30,२०११,2011
31,२७ जून,June 27
32,८ मार्च,March 8
33,अकाल,Famine
34,अगस्त,August
35,उद्धार,Marine salvage
36,कंपनी,Company
37,कराची,Karachi
38,कर्मभूमि,Karmabhoomi
39,कांग्रेस,Congress
40,क्रांतिकारी,Revolutionary
41,गोविन्द बल्लभ पन्त,Govind Ballabh Pant
42,घुड़सवारी,Equestrianism
43,दलित,Dalit
44,दाल,Dal
45,दिल्ली,Delhi
46,दूरदर्शी,Telescope
47,देवकी,Devaki
48,देवी,Goddess
49,देश,Country
50,देहरादून,Dehradun
51,नदी,River
52,नवम्बर,November
53,नाम,Name
54,नायक,Hero
55,पदोन्नति,Promotion (rank)
56,परिवार,Family
57,पवित्र,Pavitra
58,पाकिस्तान,Pakistan
59,पिता,Father
60,पिस्तौल,Pistol
61,पुलिस,Police
62,प्रधानाचार्य,Head teacher
63,प्रशिक्षण,Training
64,बन्दूक,Coach gun
65,बेटी,Daughter
66,भगत सिंह,Bhagat Singh
67,भाई,Brother
68,भारत,India
69,माता,Mother
70,मार्ग,Street
71,मास,Month
72,मुखबिर,Whistleblower
73,मृत्यु,Death
74,राजगुरु,Shivaram Rajguru
75,रावलपिंडी,Rawalpindi
76,लखनऊ,Lucknow
77,लाला लाजपत राय,Lala Lajpat Rai
78,लाहौर,Lahore
79,वर्ष,Year
80,विद्यालय,School
81,विधायक,Member of the Legislative Assembly
82,शिक्षा,Education
83,संघर्ष,Conflict (process)
84,समस्या,Problem
85,समाचार,News
86,सरकार,Government
87,सरदार,Sardar
88,सशक्तिकरण,Empowerment
89,सहयोग,Collaboration
90,सुखदेव,Sukhdev Thapar
91,स्वतन्त्रता,Independence
92,हथौड़ा,Hammer
93,हिमालय,Himalayas
94,अल्मोड़ा,Almora
95,उत्तराखण्ड,Uttarakhand
96,कुमाऊँनी लोग,Kumaoni people
97,नैनीताल,Nainital
98,भारतीय,Indian
99,भारतीय जनता पार्टी,Bharatiya Janata Party
100,भुवन चन्द्र खण्डूरी,B. C. Khanduri
101,राजनीति,Politics
102,राष्ट्रीय स्वयंसेवक संघ,Rashtriya Swayamsevak Sangh
103,१७ जून,June 17
104,१९४२,1942
