,hindi,english
0,ईश्वर चन्द्र विद्यासागर,Ishwar Chandra Vidyasagar
1,कोलकाता,Kolkata
2,संस्कृत कॉलेज,The Sanskrit College and University
3,अद्वैत वेदान्त,Advaita Vedanta
4,तुलसीदास,Tulsidas
5,आर्यसमाज,Arya Samaj
6,इंग्लैंड,England
7,कूचबिहार,Cooch Behar
8,देवेन्द्रनाथ ठाकुर,Debendranath Tagore
9,बंगला,Bengali language
10,बंगाल,Bengal
11,राजा राममोहन राय,Ram Mohan Roy
12,राममोहन राय,Ram Mohan Roy
13,विवाह,Marriage
14,सत्यार्थ प्रकाश,Satyarth Prakash
15,स्वामी दयानन्द सरस्वती,Dayananda Saraswati
16,हिन्दी,Hindi
17,कोलकाता,Kolkata
18,कोलकाता विश्वविद्यालय,University of Calcutta
19,गौतम,Gotama
20,दर्शन,Philosophy
21,न्यायसूत्र,Nyāya Sūtras
22,पाश्चात्य दर्शन,Western philosophy
23,बंगलादेश,Bangladesh
24,बंगाल,Bengal
25,भारतीय दर्शन,Indian philosophy
26,वैज्ञानिक विधि,Scientific method
27,संस्कृत,Sanskrit
28,संस्कृत कॉलेज,The Sanskrit College and University
