,hindi,english
0,दिल्ली,Delhi
1,एक दिवसीय अंतरराष्ट्रीय,One Day International
2,चेन्नई,Chennai
3,पटियाला,Patiala
4,भारत,India
5,माइकल होल्डिंग,Michael Holding
6,मैलकम मार्शल,Malcolm Marshall
7,रिचर्ड हैडली,Richard Hadlee
8,लाला अमरनाथ,Lala Amarnath
9,सुनील गावस्कर,Sunil Gavaskar
10,भारत,India
11,क्रिकेट,Cricket
12,ट्वेन्टी-२० अंतरराष्ट्रीय,Twenty20 International
13,दिल्ली,Delhi
14,पार्थिव पटेल,Parthiv Patel
15,भारत,India
16,रोहित शर्मा,Rohit Sharma
17,विकेट कीपर,Wicket-keeper
18,सुरेश रैना,Suresh Raina
19,२०१७ आईसीसी चैंपियंस ट्रॉफी,2017 ICC Champions Trophy
