,hindi,english
0,अजमेर,Ajmer
1,आदरसूचक,Honorific
2,आबू,Mount Abu
3,उदयपुर,Udaipur
4,कीर्ति स्तम्भ,Kirti Stambha
5,गुजरात,Gujarat
6,गुर्जर,Gurjar
7,गौरीशंकर हीराचंद ओझा,Gaurishankar Hirachand Ojha
8,चित्तौड़,Chittorgarh
9,जेम्स टॉड,James Tod
10,तीज,Tritiya
11,त्रिशूल,Trishula
12,नागदा,Nagda
13,नागभट प्रथम,Nagabhata I
14,महात्मा गांधी,Mahatma Gandhi
15,महाराणा कुंभा,Kumbha of Mewar
16,महाराणा प्रताप,Maharana Pratap
17,मारवाड़,Marwar
18,मालवा,Malwa
19,मुहम्मद कासिम,Muhammad bin Qasim
20,मेवाड़,Mewar
21,राणा सांगा,Rana Sanga
22,सिंधु,Indus River
23,अजमेर,Ajmer
24,दिल्ली,Delhi
25,राजस्थान,Rajasthan
26,हरियाणा,Haryana
27,अगस्त,August
28,अग्नि,Agni (disambiguation)
29,अजमेर,Ajmer
30,अजयगढ,Ajaigarh
31,अजयराज,Ajayaraja II
32,अढ़ाई दिन का झोंपड़ा,Adhai Din Ka Jhonpra
33,अप्रैल,April
34,अयोध्या,Ayodhya
35,अश्व,Horse
36,आक्रमण,Attack
37,आबू,Mount Abu
38,इतिहास,History
39,इन्द्र,Indra
40,इस्लाम,Islam
41,उत्तरप्रदेश,Uttar Pradesh
42,ऊँट,Camel
43,कपास,Cotton
44,कमल,Nelumbo nucifera
45,कलियुग,Kali Yuga
46,काबुल,Kabul
47,कुक्कुर,Dog
48,कुतुबुद्दीन ऐबक,Qutb al-Din Aibak
49,कृष्ण,Krishna
50,कृष्ण पक्ष,New moon
51,केश,Hair
52,क्षत्रिय,Kshatriya
53,गज,Guz
54,गणित,Mathematics
55,गरुड,Garuda
56,ग़ोर प्रान्त,Ghor Province
57,ग़ोरी राजवंश,Ghurid dynasty
58,गाँव,Village
59,गाय,Cattle
60,गौ,Cattle
61,चमेली,Jasmine
62,चम्बलनदी,Chambal River
63,चैत्र मास,Chaitra
64,चौहान वंश,Chahamanas of Shakambhari
65,चौहानवंश,Chauhan
66,जनवरी,January
67,जम्मू,Jammu Division
68,जून,June
69,जेसलमेर,Jaisalmer
70,जैनमत,Jainism
71,जैसलमेर,Jaisalmer
72,जोधपुर,Jodhpur
73,ट्,Ṭa (Indic)
74,तिथियाँ,Tithi
75,तिलोत्तमा,Tilottama
76,तुलसीदास,Tulsidas
77,तोता,Parrot
78,तोमरवंश,Tomara dynasty
79,त्वक्,Skin
80,दन्त,Tooth
81,दशावतार,Dashavatara
82,दाढि,Beard
83,दिल्ली,Delhi
84,दीपक,Diya (lamp)
85,दुर्गा,Durga
86,दूत,Envoy (title)
87,द्राक्ष,Grape
88,द्वादशी,Dwadashi
89,धनुर्विद्या,Archery
90,धनुष,Bow (weapon)
91,ध्वनि,Sound
92,नख,Nail (anatomy)
93,नरेन्द्र मोदी,Narendra Modi
94,नागौर,Nagaur
95,नेपाल,Nepal
96,पक्षी,Bird
97,पञ्जाबराज्य,Punjab
98,परमारवंश,Paramara dynasty
99,पलक,Eyelid
100,पाटण,"Patan, Gujarat"
101,पार्वती,Parvati
102,पुराण,Puranas
103,पुष्प,Flower
104,पृथ्वी,Earth
105,पृथ्वीराज रासो,Prithviraj Raso
106,पृथ्वीराजरासो,Prithviraj Raso
107,पृथ्वीराजविजय महाकाव्य,Prithviraja Vijaya
108,प्राकृत,Prakrit
109,फरवरी,February
110,फाल्गुन,Phalguna
111,बलात्कार,Rape
112,बलि,Animal sacrifice in Hinduism
113,बाडमेर,"Barmer, Rajasthan"
114,बीकानेर,Bikaner
115,बुन्देलखण्ड,Bundelkhand
116,बैल,Ox
117,ब्रह्म,Brahman
118,ब्राह्मण,Brahmin
119,भटिण्डा,Bathinda
120,भारत,India
121,भाषा,Language
122,भीमसेन,Bhima
123,मई,May
124,मध्यप्रदेश,Madhya Pradesh
125,मनुस्मृति,Manusmriti
126,मन्त्र,Mantra
127,महाराष्ट्रराज्य,Maharashtra
128,मार्च,March
129,मीमांसा,Mīmāṃsā
130,मुल्तान,Multan
131,मुहम्मद ग़ोरी,Muhammad of Ghor
132,मुहम्मद घोरी,Muhammad of Ghor
133,यमुनानदी,Yamuna
134,यौवन,Youth
135,रजत,Silver
136,राजस्थान,Rajasthan
137,राजस्थानराज्य,Rajasthan
138,रुक्मिणी,Rukmini
139,लंदन,London
140,ललाट,Forehead
141,लाहौर,Lahore
142,वातायन,Window
143,विक्रम संवत,Vikram Samvat
144,विक्रमादित्य,Vikramaditya
145,विग्रहराज,Vigraharaja IV
146,विग्रहराज चौहान,Vigraharaja IV
147,विवाह,Marriage
148,वेदान्त,Vedanta
149,व्याघ्र,Tiger
150,शिव,Shiva
151,शुक्रवार,Friday
152,श्रावण,Shraavana
153,श्रीकृष्ण,Krishna
154,श्रीरामचरितमानस,Ramcharitmanas
155,श्वेत,White
156,संयोगिता,Samyukta
157,संयोगिता चौहान,Samyukta
158,संस्कृत,Sanskrit
159,संस्कृतम्,Sanskrit
160,सतीप्रथा,Sati (practice)
161,सरस्वती कण्ठाभरण विद्यापीठ,Adhai Din Ka Jhonpra
162,सर्प,Snake
163,सितम्बर,September
164,सुवर्ण,Gold
165,सूर्य,Sun
166,हम्मीर महाकाव्य,Hammiradeva
167,हाथ,Hand
168,हाथी,Elephant
169,हिंदू,Hinduism
170,हिन्दुधर्म,Hinduism
171,होलिका,Holika
