,hindi,english
0,भारत,India
1,हॉकी,Hockey
2,ऑस्ट्रेलिया,Australia
3,क्रिकेट,Cricket
4,चेन्नई,Chennai
5,जोशना चिनप्पा,Joshna Chinappa
6,दिनेश कार्तिक,Dinesh Karthik
7,भारत,India
8,भारतीय,Indian
9,मकाउ,Macau
10,महिला,Woman
11,लंदन,London
12,केरल,Kerala
13,तमिलनाडु,Tamil Nadu
14,भारत,India
15,अनोखी रात,Anokhi Raat
16,अभिनय,Acting
17,अभिनेता,Actor
18,अमिताभ बच्चन,Amitabh Bachchan
19,आरती,Aarti
20,गुजरात,Gujarat
21,जया बच्चन,Jaya Bachchan
22,त्रिशूल,Trishula
23,दिलीप कुमार,Dilip Kumar
24,धर्मेन्द्र,Dharmendra
25,निशान,Nishan (1965 film)
26,पृथ्वीराज कपूर,Prithviraj Kapoor
27,फ़िल्मफ़ेयर सर्वश्रेष्ठ अभिनेता पुरस्कार,Filmfare Award for Best Actor
28,फ़िल्मफ़ेयर सर्वश्रेष्ठ सहायक अभिनेता पुरस्कार,Filmfare Award for Best Supporting Actor
29,भारत,India
30,मनचली,Manchali
31,मृत्यु,Death
32,राज कपूर,Raj Kapoor
33,राजेश खन्ना,Rajesh Khanna
34,राष्ट्रीय फ़िल्म पुरस्कार,National Film Awards
35,शम्मी कपूर,Shammi Kapoor
36,शशि कपूर,Shashi Kapoor
37,सलीम ख़ान,Salim Khan
38,सीता और गीता,Seeta Aur Geeta
39,सूरत,Surat
