,hindi,english
0,आन्ध्र प्रदेश,Andhra Pradesh
1,2006 राष्ट्रमण्डल खेल,2006 Commonwealth Games
2,2010 राष्ट्रमण्डल खेल,2010 Commonwealth Games
3,2018 राष्ट्रमण्डल खेल,2018 Commonwealth Games
4,एंथोनी अमलराज,Anthony Amalraj
5,टेबल टेनिस,Table tennis
6,तमिल,Tamils
7,तमिलनाडु,Tamil Nadu
8,नई दिल्ली,New Delhi
9,भारत,India
10,मेलबर्न,Melbourne
11,राष्ट्रमण्डल खेल,Commonwealth Games
12,सनिल शेट्टी,Sanil Shetty
13,साथियान गणानाशेखरन,Sathiyan Gnanasekaran
14,हरमीत देसाई,Harmeet Desai
15,२०१६ ग्रीष्मकालीन ओलम्पिक,2016 Summer Olympics
16,एक दिवसीय अंतर्राष्ट्रीय,One Day International
17,क्रिकेट,Cricket
18,चेन्नई,Chennai
19,भारत,India
20,भारतीय,Indian
21,विकेट-कीपर,Wicket-keeper
22,क्रिकेट,Cricket
23,भारत,India
