,hindi,english
0,कटक,Cuttack
1,कपूरथला जिला,Kapurthala district
2,कश्मीर,Kashmir
3,काबुल,Kabul
4,गया,"Gaya, India"
5,गुजरात,Gujarat
6,गुरु नानक,Guru Nanak
7,तिब्बत,Tibet
8,पुरी,Puri
9,योग,Yoga
10,शिव,Shiva
11,सुल्तानपुर लोधी,Sultanpur Lodhi
12,गुरु ग्रन्थ साहिब,Guru Granth Sahib
13,गुरू अमर दास,Guru Amar Das
14,पंजाबी,Punjabi
15,अमृतसर,Amritsar
16,आरती,Aarti
17,आर्य समाज,Arya Samaj
18,ओम जय जगदीश हरे,Om Jai Jagdish Hare
19,गुरूमुखी,Gurmukhi
20,पं. रामचंद्र शुक्ल,Ramchandra Shukla
21,पंजाबी,Punjabi
22,बाइबिल,Bible
23,भारतेंदु हरिश्चंद्र,Bharatendu Harishchandra
24,महाभारत,Mahabharata
25,मालवी,Malvi language
26,लाहौर,Lahore
27,सिख धर्म,Sikhism
28,हिन्दी,Hindi
29,१८३७,1837
30,१८८१,1881
31,२४ जून,June 24
32,उपन्यास,Novel
33,कवि,Poet
34,पंजाबी भाषा,Punjabi language
