,hindi,english
0,काली,Kali
1,गुरु,Guru
2,जप,Japa
3,दर्शन,Philosophy
4,दीक्षा,Diksha
5,धर्म,Dharma
6,ध्यान,Attention
7,पूजा,Puja (Hinduism)
8,ब्राह्मण,Brahmin
9,भक्ति,Bhakti
10,भारत,India
11,मूर्ति,Murti
12,योग,Yoga
13,रामकृष्ण परमहंस,Ramakrishna
14,रामकृष्ण मठ,Ramakrishna Mission
15,स्वामी गंभीरानन्द,Gambhirananda
16,स्वामी योगानन्द,Swami Yogananda
17,स्वामी सारदानन्द,Saradananda
18,अंग्रेज़ी भाषा,English language
19,अंतर्राष्ट्रीय कृष्णभावनामृत संघ,International Society for Krishna Consciousness
20,कृष्ण,Krishna
21,गुरु,Guru
22,टेक्सस,Texas
23,डैलस,Dallas
24,बंगाल,Bengal
25,वर्जीनिया,Virginia
26,वृन्दावन,Vrindavan
27,हिन्दू धर्म,Hinduism
28,अरबी,Arab (disambiguation)
29,इंग्लैण्ड,England
30,ईस्ट इंडिया कंपनी,East India Company
31,ईस्ट इंडिया कम्पनी,East India Company
32,ज्योतिराव गोविंदराव फुले,Jyotirao Phule
33,पत्रकारिता,Journalism
34,फ़ारसी,Persian language
35,फ़्रांस,France
36,फारसी,Persian language
37,बंगाल,Bengal
38,बंगाली,Bengali language
39,बांग्ला,Bengali language
40,बी आर अम्बेडकर,B. R. Ambedkar
41,भारत,India
42,भारतीय स्वतन्त्रता संग्राम,Indian independence movement
43,संवाद कौमुदी,Sambad Kaumudi
44,संस्कृत,Sanskrit
45,हिन्दी,Hindi
46,आर्यसमाज,Arya Samaj
47,इंग्लैंड,England
48,कूचबिहार,Cooch Behar
49,देवेन्द्रनाथ ठाकुर,Debendranath Tagore
50,बंगला,Bengali language
51,बंगाल,Bengal
52,राजा राममोहन राय,Ram Mohan Roy
53,राममोहन राय,Ram Mohan Roy
54,विवाह,Marriage
55,सत्यार्थ प्रकाश,Satyarth Prakash
56,स्वामी दयानन्द सरस्वती,Dayananda Saraswati
57,हिन्दी,Hindi
