,hindi,english
0,चित्रलिपि,Ideogram
1,मराठी भाषा,Marathi language
2,साहित्य अकादमी,Sahitya Akademi
3,इंटरनेट मूवी डेटाबेस,IMDb
4,उपन्यास,Novel
5,कथा,Katha (storytelling format)
6,कला,Art
7,कोल्हापुर,Kolhapur
8,गिरीश कर्नाड,Girish Karnad
9,नाटक,Drama
10,नाटककार,Playwright
11,पत्रकार,Journalist
12,पद्म भूषण,Padma Bhushan
13,प्रिया तेंडुलकर,Priya Tendulkar
14,भारत,India
15,भारत सरकार,Government of India
16,महाराष्ट्र,Maharashtra
17,रंगमंच,Theatre
18,विजय तेंदुलकर,Vijay Tendulkar
19,श्याम बेनेगल,Shyam Benegal
20,संगीत नाटक अकादमी,Sangeet Natak Akademi
21,हिन्दी,Hindi
22,१९ मई,May 19
23,१९२८,1928
24,१९५६,1956
25,१९६१,1961
26,१९६९,1969
27,१९७१,1971
28,१९७२,1972
29,१९७७,1977
30,१९८०,1980
31,१९८४,1984
32,१९९९,1999
33,२००१,2001
34,२००२,2002
35,२००८,2008
36,६ जनवरी,January 6
37,इतिहास,History
38,नाटक,Drama
39,महाराष्ट्र सरकार,Government of Maharashtra
40,शिवाजी,Shivaji
