,hindi,english
0,किशनगंज,Kishanganj
1,डेक्कन क्रॉनिकल,Deccan Chronicle
2,पाकिस्तान,Pakistan
3,बिहार,Bihar
4,भारत,India
5,भारतीय जनता पार्टी,Bharatiya Janata Party
6,भारतीय राष्ट्रीय कांग्रेस,Indian National Congress
7,मध्य प्रदेश,Madhya Pradesh
8,मीटू आन्दोलन (भारत),Me Too movement (India)
9,राजीव गांधी,Rajiv Gandhi
10,शाज़िया इल्मी,Shazia Ilmi
11,सैयद शाहनवाज हुसैन,Syed Shahnawaz Hussain
12,हैदराबाद,Hyderabad
13,अंजना ओम कश्यप,Anjana Om Kashyap
14,आज तक,Aaj Tak
15,तवलीन सिंह,Tavleen Singh
16,निस्तुला हेब्बार,Nistula Hebbar
17,पटना विश्वविद्यालय,Patna University
18,पाटलिपुत्र,Pataliputra
19,बिहार,Bihar
20,"बिहार विधान सभा चुनाव,२०१५",2015 Bihar Legislative Assembly election
21,भारत,India
22,रवीश कुमार,Ravish Kumar
23,अखिल भारतीय किसान सभा,All India Kisan Sabha
24,उत्तर प्रदेश,Uttar Pradesh
25,कांग्रेस,Congress
26,पटना,Patna
27,बलिया,Ballia
28,बिहटा,Bihta
29,बिहार,Bihar
30,भारत,India
31,महाशिवरात्रि,Maha Shivaratri
32,मुजफ्फरपुर,Muzaffarpur
33,श्रीकृष्ण सिंह,Shri Krishna Singh (politician)
34,समस्तीपुर,Samastipur
35,इंटरनेट मूवी डेटाबेस,IMDb
36,काव्य,Poetry
37,खड़गपुर,Kharagpur
38,छपरा,Chhapra
39,नाई,Barber
40,नाटक,Drama
41,बिहार,Bihar
42,भोजपुरी भाषा,Bhojpuri language
43,मातृभाषा,First language
44,राहुल सांकृत्यायन,Rahul Sankrityayan
45,वाराणसी,Varanasi
46,विलियम शेक्सपीयर,William Shakespeare
47,हावड़ा,Howrah
