,hindi,english
0,अभिनेता,Actor
1,कोलकाता,Kolkata
2,सुचित्रा सेन,Suchitra Sen
3,हृदयाघात,Myocardial infarction
4,अभिनेता,Actor
5,उत्तम कुमार,Uttam Kumar
6,कला,Art
7,पद्म भूषण,Padma Bhushan
8,पश्चिम बंगाल,West Bengal
9,भारत,India
10,भारत सरकार,Government of India
11,२००४,2004
12,अभिनेता,Actor
13,1950,1950
14,अग्निपथ,Agneepath
15,अपर्णा सेन,Aparna Sen
16,अमिताभ बच्चन,Amitabh Bachchan
17,इंटरनेट मूवी डेटाबेस,IMDb
18,इंडियन क्रिकेट लीग,Indian Premier League
19,उड़िया,Odia language
20,कला,Art
21,कल्पना लाज़मी,Kalpana Lajmi
22,कोंकणा सेन शर्मा,Konkona Sen Sharma
23,ग़ुलामी,Slavery
24,चल चलें,Chal Chalein
25,ज़ी टीवी,Zee TV
26,जीनत अमान,Zeenat Aman
27,डांस इंडिया डांस,Dance India Dance
28,डिस्को डांसर,Disco Dancer
29,तितली,Butterfly
30,द डॉन,The Don (1995 film)
31,दलाल,Broker
32,दिल आशना है,Dil Aashna Hai
33,नक्सली,Naxalite
34,पद्मिनी कोल्हापुरे,Padmini Kolhapure
35,पश्चिम बंगाल,West Bengal
36,प्यार झुकता नहीं,Pyar Jhukta Nahin
37,बंबई,Mumbai
38,बाबर,Babur
39,बिहार,Bihar
40,बुद्धदेव दासगुप्ता,Buddhadeb Dasgupta
41,बॉलीवुड,Bollywood
42,भारत,India
43,भोजपुरी,Bhojpuri language
44,मणि रत्नम,Mani Ratnam
45,मध्य प्रदेश,Madhya Pradesh
46,माणिक्य,Ruby
47,माधुरी दीक्षित,Madhuri Dixit
48,मुजरिम,Mujrim
49,मृणाल सेन,Mrinal Sen
50,योगिता बाली,Yogeeta Bali
51,रति अग्निहोत्री,Rati Agnihotri
52,रामकृष्ण परमहंस,Ramakrishna
53,राष्ट्रीय फ़िल्म पुरस्कार,National Film Awards
54,राष्ट्रीय फिल्म पुरस्कार,National Film Awards
55,राहुल बोस,Rahul Bose
56,रेखा,Rekha
57,श्रीदेवी,Sridevi
58,संजय दत्त,Sanjay Dutt
59,समीरा रेड्डी,Sameera Reddy
60,सलमान खान,Salman Khan
61,सामाजिक कार्यकर्ता,Social work
62,सुभाष घई,Subhash Ghai
63,सुरक्षा,Security
64,स्वामी विवेकानंद,Swami Vivekananda
