,hindi,english
0,जगजीत सिंह,Jagjit Singh
1,बीजू पटनायक,Biju Patnaik
2,भारत,India
3,भारत सरकार,Government of India
4,विज्ञान,Science
5,विज्ञान संचार,Science communication
6,बिधान चंद्र रॉय,Bidhan Chandra Roy
7,भारत,India
8,भारतीय चिकित्सा परिषद,Medical Council of India
9,जूलियस नायरेरे,Julius Nyerere
10,तंजानिया,Tanzania
11,भारत,India
12,भारत के राष्ट्रपिता,Mahatma Gandhi
13,भारत सरकार,Government of India
14,महात्मा गांधी,Mahatma Gandhi
15,राष्ट्रपति,President (government title)
16,१९९५,1995
17,२००९,2009
18,भारत,India
