,hindi,english
0,अग्नि,Agni (disambiguation)
1,अवतार,Avatar
2,गुरु,Guru
3,छत्तीसगढ़,Chhattisgarh
4,दर्शन,Philosophy
5,दीक्षा,Diksha
6,पुष्टिमार्ग,Pushtimarg
7,ब्राह्मण,Brahmin
8,भक्ति,Bhakti
9,भजन,Bhajan
10,मन्त्र,Mantra
11,माया,Maya (religion)
12,मीमांसा,Mīmāṃsā
13,योग,Yoga
14,रायपुर,Raipur
15,वेद,Vedas
16,वैशाख,Vaisakha
17,वैष्णव,Vaishnavism
18,सूत्र,Sutra
19,स्तोत्र,Stotra
20,छत्तीसगढ़,Chhattisgarh
21,भारत,India
22,अपोलो अस्पताल,Apollo Hospitals
23,अमर अग्रवाल,Amar Agrawal
24,अर्जुन सिंह,"Arjun Singh (politician, born 1930)"
25,आदिवासी,Indigenous peoples
26,कमल,Nelumbo nucifera
27,कवर्धा,Kawardha
28,कांग्रेस,Congress
29,खरसिया,Kharsia
30,चुनाव,Election
31,छत्तीसगढ़,Chhattisgarh
32,जशपुर,Jashpur Nagar
33,दिलीप सिंह जूदेव,Dilip Singh Judeo
34,दिल्ली,Delhi
35,नगर पालिका,Municipal Council (India)
36,बिलासपुर,Bilaspur
37,भारत,India
38,भारतीय जनता पार्टी,Bharatiya Janata Party
39,मध्य प्रदेश,Madhya Pradesh
40,रमन सिंह,Raman Singh
41,राजनीति,Politics
42,राज्य सभा,Rajya Sabha
43,रायपुर,Raipur
44,लालकृष्ण आडवाणी,L. K. Advani
45,छत्तीसगढ़,Chhattisgarh
46,भारत,India
47,भारतीय,Indian
48,भारतीय जनता पार्टी,Bharatiya Janata Party
