,hindi,english
0,कार्तिक,Kartik (month)
1,कृष्ण,Krishna
2,खेजड़ी,Prosopis cineraria
3,नागौर,Nagaur
4,बिश्नोई,Bishnoi
5,भगवान,Bhagavan
6,भारत,India
7,मेला,Fair
8,राजस्थान,Rajasthan
9,विक्रम संवत,Vikram Samvat
10,विष्णु,Vishnu
11,हिन्दू,Hindus
12,हिन्दू धर्म,Hinduism
13,तेजाजी,Veer Teja
14,पाबूजी,Pabuji
15,राजस्थान,Rajasthan
16,श्री रामदेवबाबा अभियांत्रिकी व प्रबंध महाविद्यालय,Shri Ramdeobaba College of Engineering and Management
17,जैसलमेर,Jaisalmer
18,बाड़मेर,"Barmer, Rajasthan"
19,राजस्थान,Rajasthan
20,सिंध,Sindh
21,हिन्दू,Hindus
22,खेजड़ी,Prosopis cineraria
23,गुजरात,Gujarat
24,गोगामेड़ी,Gogamedi
25,गोरखनाथ,Gorakhnath
26,ददरेवा,Dadrewa
27,नोहर,Nohar
28,पृथ्वीराज चौहान,Prithviraj Chauhan
29,भाद्रपद,Bhadra (Hindu calendar)
30,मुसलमान,Muslims
31,राजस्थान,Rajasthan
32,शहर,City
33,साँप,Snake
34,हनुमानगढ़,Hanumangarh
35,हांसी,Hansi
36,हिन्दू,Hindus
