,hindi,english
0,आरोग्य निकेतन,Arogya Niketan
1,उपन्यास,Novel
2,ज्ञानपीठ पुरस्कार,Jnanpith Award
3,ताराशंकर बंधोपाध्याय,Tarasankar Bandyopadhyay
4,पद्म भूषण,Padma Bhushan
5,पश्चिम बंगाल,West Bengal
6,भारत,India
7,भारत सरकार,Government of India
8,१९६६,1966
9,१९६९,1969
10,कहानी–संग्रह,Narrative
11,पद्म भूषण,Padma Bhushan
12,पश्चिम बंगाल,West Bengal
13,बंगाली भाषा,Bengali language
14,साहित्य अकादमी,Sahitya Akademi
15,१९५६,1956
16,पद्म भूषण,Padma Bhushan
17,पश्चिम बंगाल,West Bengal
18,बंगाली भाषा,Bengali language
19,भारत,India
20,भारत सरकार,Government of India
21,साहित्य अकादमी,Sahitya Akademi
22,१९७०,1970
23,अंग्रेजी,English language
24,अनुवाद,Translation
25,आनंदमठ,Anandamath
26,आनन्द मठ,Anandamath
27,ईश्वर चन्द्र विद्यासागर,Ishwar Chandra Vidyasagar
28,उपन्यास,Novel
29,कवि,Poet
30,गद्य,Prose
31,देशभक्ति,Patriotism
32,नैहाटी,Naihati
33,प्यारीचाँद मित्र,Peary Chand Mitra
34,बंगदर्शन,Bangadarshan
35,बंगाल,Bengal
36,बंगाली,Bengali language
37,बांग्ला,Bengali language
38,बांग्ला साहित्य,Bengali literature
39,भारत,India
40,माइकल मधुसुदन दत्त,Michael Madhusudan Dutt
41,रवीन्द्र नाथ ठाकुर,Rabindranath Tagore
42,रवीन्द्रनाथ ठाकुर,Rabindranath Tagore
43,राजा राममोहन राय,Ram Mohan Roy
44,राममोहन राय,Ram Mohan Roy
45,वन्दे मातरम्,Vande Mataram
46,शरतचन्द्र चट्टोपाध्याय,Sarat Chandra Chattopadhyay
47,संस्कृत,Sanskrit
48,हिन्दी,Hindi
