,hindi,english
0,चेचक,Smallpox
1,बांग्लादेश,Bangladesh
2,भारत छोड़ो आन्दोलन,Quit India Movement
3,मुर्शिदाबाद,Murshidabad
4,विवाह,Marriage
5,शंख,Shankha
6,हैजा,Cholera
7,उत्तर प्रदेश,Uttar Pradesh
8,कलकत्ता मेडिकल कॉलेज,"Medical College and Hospital, Kolkata"
9,कायस्थ,Kayastha
10,गणित,Mathematics
11,जवाहरलाल नेहरू,Jawaharlal Nehru
12,दामोदर घाटी निगम,Damodar Valley Corporation
13,दार्जिलिंग,Darjeeling
14,दुर्गापुर,Durgapur
15,पटना,Patna
16,पटना विश्वविद्यालय,Patna University
17,पश्चिम बंगाल,West Bengal
18,बिधान चंद्र राय,Bidhan Chandra Roy
19,बिहार,Bihar
20,भारत,India
21,भारत रत्न,Bharat Ratna
22,भारतीय राष्ट्रीय कांग्रेस,Indian National Congress
23,मोतीलाल नेहरू,Motilal Nehru
24,१ जुलाई,July 1
25,१८८२,1882
26,१९६१,1961
27,१९६२,1962
28,अखण्ड भारत,Akhand Bharat
29,आशुतोष मुखर्जी,Ashutosh Mukherjee
30,इंग्लैण्ड,England
31,कलकत्ता विश्वविद्यालय,University of Calcutta
32,कश्मीर,Kashmir
33,कांग्रेस,Congress
34,कोलकाता,Kolkata
35,पाकिस्तान,Pakistan
36,प्रधानमन्त्री,Prime minister
37,बंगाल,Bengal
38,भारत,India
39,भारतीय जनसंघ,Bharatiya Jana Sangh
40,मुस्लिम लीग,Muslim League
41,मृत्यु,Death
42,राजनीति,Politics
43,संविधान,Constitution
44,हिन्दू,Hindus
45,जापान,Japan
46,बंगाल,Bengal
