,hindi,english
0,गुरु,Guru
1,घाट,Ghat
2,चित्रदुर्ग,Chitradurga
3,टीपू सुल्तान,Tipu Sultan
4,पगोडा,Pagoda
5,भारत,India
6,मठ,Matha
7,मैसूर,Mysore
8,लाख,Lakh
9,हैदर अली,Hyder Ali
10,चालुक्य राजवंश,Chalukya dynasty
11,कर्नाटक,Karnataka
12,कित्तूर,Kittur
13,पुणे,Pune
14,बेलगाम,Belgaum
15,भारत,India
16,१७७८,1778
17,१८२९,1829
18,१८५७,1857
19,कर्नाटक,Karnataka
20,बेलगाम,Belgaum
21,बेलगाम जिला,Belgaum district
22,ब्रिटैनिका विश्वकोष,Encyclopædia Britannica
23,भारत,India
24,रानी चेन्नम्मा,Kittur Chennamma
