,hindi,english
0,अंडमान,Andaman Islands
1,अखण्ड भारत,Akhand Bharat
2,अखिल भारतीय हिन्दू महासभा,Hindu Mahasabha
3,अन्तरराष्ट्रीय न्यायालय,International Court of Justice
4,अन्नू कपूर,Annu Kapoor
5,अभिनव भारत,Abhinav Bharat
6,अस्पृश्यता,Untouchability
7,अहमदाबाद,Ahmedabad
8,अहिंसा,Ahiṃsā
9,इंडिया हाउस,India House
10,इण्डिया हाउस,India House
11,उर्दू,Urdu
12,कलकत्ता,Kolkata
13,काला पानी,Cellular Jail
14,काला पानी (1958 फ़िल्म),Kala Pani (1958 film)
15,केसरी,Kesari
16,गाँव,Village
17,गान्धी,Mahatma Gandhi
18,गाय,Cattle
19,गुरुमुखी,Gurmukhi
20,ग्राम,Gram
21,चर्चिल,Winston Churchill
22,चीन,China (region)
23,जर्मनी,Germany
24,जाति,Caste
25,जिला,District
26,द इंडियन वॉर ऑफ इंडिपेंडेंस - १८५७,The Indian War of Independence (book)
27,दादर,Dadar
28,दिल्ली,Delhi
29,देव आनन्द,Dev Anand
30,देवनागरी,Devanagari
31,द्वितीय विश्वयुद्ध,World War II
32,नई दिल्ली,New Delhi
33,नागपुर,Nagpur
34,नारियल,Coconut
35,नासिक,Nashik
36,पतितपावन मंदिर,Patit Pavan Mandir
37,पाञ्चजन्य,Pancha-janah
38,पारिभाषिक शब्दावली,Glossary
39,पिता,Father
40,पुणे,Pune
41,पुणे विश्वविद्यालय,Savitribai Phule Pune University
42,पेरिस,Paris
43,पैरिस,Paris
44,पोर्ट ब्लेयर,Port Blair
45,प्रथम भारतीय स्वतंत्रता संग्राम,Indian Rebellion of 1857
46,प्रियदर्शन,Priyadarshan
47,प्लेग,Plague (disease)
48,फ़िल्मफ़ेयर पुरस्कार,Filmfare Awards
49,फ्रांस,France
50,बंग-भंग,Partition of Bengal (1905)
51,बम्बई,Mumbai
52,बांग्ला,Bengali language
53,बाल गंगाधर तिलक,Bal Gangadhar Tilak
54,बेलगाम,Belgaum
55,बौद्ध धर्म,Buddhism
56,भारत,India
57,भारतीय,Indian
58,भारतीय स्वतंत्रता संग्राम,Indian independence movement
59,भारतीय स्वतन्त्रता आन्दोलन,Indian independence movement
60,भीमराव आम्बेडकर,B. R. Ambedkar
61,मदनलाल ढींगरा,Madan Lal Dhingra
62,मधुबाला,Madhubala
63,मराठी,Marathi language
64,मराठी भाषा,Marathi language
65,मलयालम,Malayalam
66,महात्मा गांधी,Mahatma Gandhi
67,महाराष्ट्र,Maharashtra
68,माता,Mother
69,मृत्यु,Death
70,युगान्तर,Jugantar
71,राज खोसला,Raj Khosla
72,राष्ट्रभाषा,National language
73,राष्ट्रीय स्वयंसेवक संघ,Rashtriya Swayamsevak Sangh
74,लंदन,London
75,लन्दन,London
76,लाला हरदयाल,Har Dayal
77,लियाक़त अली ख़ान,Liaquat Ali Khan
78,वल्लभ भाई पटेल,Vallabhbhai Patel
79,विमानक्षेत्र,Airport
80,विवाह,Marriage
81,वीर सावरकर,Vinayak Damodar Savarkar
82,वीर सावरकर अंतर्राष्ट्रीय हवाई अड्डा,Veer Savarkar International Airport
83,वीर सावरकर अन्तर्राष्ट्रीय विमानक्षेत्र,Veer Savarkar International Airport
84,वेद,Vedas
85,श्यामजी कृष्ण वर्मा,Shyamji Krishna Varma
86,सुभाष चंद्र बोस,Subhas Chandra Bose
87,सेलुलर जेल,Cellular Jail
88,सेल्युलर जेल,Cellular Jail
89,सेल्यूलर जेल,Cellular Jail
90,स्वराज,Swaraj
91,हिंदुत्व,Hindutva
92,हिन्दी,Hindi
93,हिन्दुत्व,Hindutva
94,हिन्दुस्तान,Hindustan
95,हिन्दू,Hindus
96,हिन्दू राष्ट्र,Hindutva
97,हेग,The Hague
98,हॉलैंड,Netherlands
99,होली,Holi
100,१० मई,May 10
101,१८५७,1857
102,१८५७ का स्वातंत्र्य समर,The Indian War of Independence (book)
103,१८९९,1899
104,१९०१,1901
105,१९०२,1902
106,१९०४,1904
107,१९०५,1905
108,१९०६,1906
109,१९०७,1907
110,१९११,1911
111,१९२१,1921
112,१९२४,1924
113,१९२५,1925
114,१९२८,1928
115,१९३१,1931
116,१९३७,1937
117,१९३८,1938
118,१९४१,1941
119,१९४२,1942
120,१९४३,1943
121,१९४५,1945
122,१९४६,1946
123,१९४७,1947
124,१९४८,1948
125,१९४९,1949
126,१९५०,1950
127,१९५७,1957
128,१९५८,1958
129,१९५९,1959
130,१९६३,1963
131,१९६५,1965
132,१९६६,1966
133,१९९६,1996
134,२००१,2001
135,२००७,2007
136,२१ मई,May 21
137,२८ मई,May 28
138,४ जुलाई,July 4
139,७ अप्रैल,April 7
140,८ मई,May 8
141,14 अप्रैल,April 14
142,15 अगस्त,August 15
143,1891,1891
144,1930,1930
145,1931,1931
146,1932,1932
147,1935,1935
148,1936,1936
149,1937,1937
150,1947,1947
151,1956,1956
152,2 दिसंबर,December 2
153,6 दिसंबर,December 6
154,7 दिसंबर,December 7
155,8 अगस्त,August 8
156,अंग्रेजी,English language
157,अंग्रेजी भाषा,English language
158,अछूत,Untouchability
159,अमर्त्य सेन,Amartya Sen
160,अर्जेंटीना,Argentina
161,अर्थशास्त्र,Economics
162,अलेक्जेंडर गोल्डनवेइज़र,Alexander Goldenweiser
163,अशोक चक्र,Ashoka Chakra (military decoration)
164,अस्पृश्यता,Untouchability
165,आंबडवे,Ambadawe
166,आंबेडकर,B. R. Ambedkar
167,आकाश,Sky
168,आत्मा,Soul
169,आयरलैंड,Ireland
170,आरक्षण,Reservation
171,इस्लाम,Islam
172,ईश्वर,God
173,ईसाई,Christians
174,उत्तर प्रदेश,Uttar Pradesh
175,उस्मानिया विश्वविद्यालय,Osmania University
176,एंड टीवी,&TV
177,एनीहिलेशन ऑफ कास्ट,Annihilation of Caste
178,एबीपी न्यूज,ABP News
179,एम॰एससी॰,M.Sc.
180,एम॰ए॰,Master of Arts
181,ओशो,Rajneesh
182,कन्नड,Kannada
183,कबीर,Kabir
184,कबीर पंथ,Kabir panth
185,कला स्नातक,Bachelor of Arts
186,काठमांडू,Kathmandu
187,कार्ल मार्क्स,Karl Marx
188,कालाराम मन्दिर,Kalaram Temple
189,कुरान,Quran
190,कोरेगाँव की लड़ाई,Battle of Koregaon
191,कोलंबिया विश्वविद्यालय,Columbia University
192,गंगाधर पानतावणे,Gangadhar Pantawane
193,गुगल,Google
194,गुजराती भाषा,Gujarati language
195,गुरु,Guru
196,गौतम बुद्ध,Gautama Buddha
197,ग्रेट ब्रिटेन,Great Britain
198,ग्रैनविले ऑस्टिन,Granville Austin
199,चंद्रपुर,Chandrapur
200,चिली,Chile
201,चेन्नई,Chennai
202,चैत्य,Chaitya
203,चैत्यभूमि,Chaitya Bhoomi
204,जनता,Public
205,जम्मू-कश्मीर,Jammu and Kashmir (state)
206,जर्मन,German language
207,जर्मनी,Germany
208,जवाहरलाल नेहरू,Jawaharlal Nehru
209,जाति,Caste
210,जाति प्रथा का विनाश,Annihilation of Caste
211,जापान,Japan
212,जॉन डेवी,John Dewey
213,ज्ञान,Knowledge
214,ज्ञानेश्वर,Dnyaneshwar
215,ज्योतिराव गोविंदराव फुले,Jyotirao Phule
216,डाक टिकट,Postage stamp
217,डीडी नेशनल,DD National
218,डॉ॰ आम्बेडकर नगर,Dr. Ambedkar Nagar
219,तथागत,Tathāgata
220,तुकाराम,Tukaram
221,त्रिरत्न,Three Jewels
222,दक्षिण एशिया,South Asia
223,दलित,Dalit
224,दलित बौद्ध आंदोलन,Dalit Buddhist movement
225,दादर,Dadar
226,दिल्ली विश्वविद्यालय,University of Delhi
227,दीक्षाभूमि,Deekshabhoomi
228,द्वितीय आंग्ल-मराठा युद्ध,Second Anglo-Maratha War
229,धन,Money
230,धम्मचक्र प्रवर्तन दिवस,Dhammachakra Pravartan Day
231,धर्म,Dharma
232,नई दिल्ली,New Delhi
233,नमक सत्याग्रह,Salt March
234,नयी दिल्ली,New Delhi
235,नरेन्द्र जाधव,Narendra Jadhav
236,नरेन्द्र मोदी,Narendra Modi
237,नवम्बर,November
238,नवयान,Navayana
239,नागपुर,Nagpur
240,नागपुर ज़िला,Nagpur district
241,नाशिक,Nashik
242,नासिक,Nashik
243,निज़ाम,Nizam of Hyderabad
244,नीला रंग,Blue
245,नेपाल,Nepal
246,नोबेल पुरस्कार,Nobel Prize
247,न्यू यॉर्क,New York (state)
248,न्यूयॉर्क,New York (state)
249,पंचशील,Five Principles of Peaceful Coexistence
250,पंजाब,Punjab
251,पंढरपुर,Pandharpur
252,पर्दा प्रथा,Purdah
253,पाकिस्तान,Pakistan
254,पारसी,Parsis
255,पालि,Pali
256,पीएचडी,Doctor of Philosophy
257,पुणे,Pune
258,पूना पैक्ट,Poona Pact
259,पेरियार,Periyar E. V. Ramasamy
260,पेरू,Peru
261,पैगंबर,Prophet
262,पोलैंड,Poland
263,प्रथम विश्व युद्ध,World War I
264,प्रबुद्ध भारत,Prabuddha Bharata
265,फ्रेंच,French language
266,बंगाल,Bengal
267,बड़ौदा,Vadodara
268,बराक ओबामा,Barack Obama
269,बहिष्कृत हितकारिणी सभा,Bahishkrit Hitakarini Sabha
270,बहुजन समाज पार्टी,Bahujan Samaj Party
271,बहुज्ञ,Polymath
272,बाल गंगाधर तिलक,Bal Gangadhar Tilak
273,बाल विवाह,Child marriage
274,बुद्ध,Gautama Buddha
275,बोधिसत्व,Bodhisattva
276,बौद्ध धर्म,Buddhism
277,ब्राह्मण,Brahmin
278,ब्रिटिश ईस्ट इंडिया कंपनी,East India Company
279,ब्रिटिश भारत,Presidencies and provinces of British India
280,भगवान बुद्ध और उनका धम्म,The Buddha and His Dhamma
281,भदन्त आनन्द कौसल्यायन,Bhadant Anand Kausalyayan
282,भारत,India
283,भारत के प्रधानमंत्री,Prime Minister of India
284,भारत गणराज्य,India
285,भारत रत्न,Bharat Ratna
