,hindi,english
0,बिग बॉस,Bigg Boss (Hindi TV series)
1,भारत,India
2,भारतीय टेलीविजन अभिनेत्रियों की सूची,List of Indian television actresses
3,अलादीन - नाम तो सुना होगा,Aladdin - Naam Toh Suna Hoga
4,इंटरनेट मूवी डेटाबेस,IMDb
5,इलाहाबाद,Allahabad
6,चक्रवर्तीं अशोक सम्राट,Chakravartin Ashoka Samrat
7,धूम 3,Dhoom 3
8,भारत,India
9,भारतीय,Indian
10,विज्ञापन,Advertising
11,इंटरनेट मूवी डेटाबेस,IMDb
12,हिन्दी,Hindi
13,अनुराग कश्यप,Anurag Kashyap
14,अभिनेता,Actor
15,इंटरनेट मूवी डेटाबेस,IMDb
16,उत्तर प्रदेश,Uttar Pradesh
17,भारत,India
18,वाराणसी,Varanasi
19,संजय दत्त,Sanjay Dutt
