,hindi,english
0,उत्तर प्रदेश,Uttar Pradesh
1,दिल्ली,Delhi
2,हरियाणा,Haryana
3,आगरा विश्वविद्यालय,Dr. Bhimrao Ambedkar University
4,आर्य समाज,Arya Samaj
5,आर्यसमाज,Arya Samaj
6,उत्तर प्रदेश,Uttar Pradesh
7,कानपुर,Kanpur
8,गुड़गांव,Gurgaon district
9,गुरुकुल,Gurukula
10,जयपुर,Jaipur
11,दिल्ली,Delhi
12,धर्मान्तरण,Religious conversion
13,धारा ३७०,Article 370 of the Constitution of India
14,नागपुर,Nagpur
15,पंजाब,Punjab
16,प्रताप सिंह कैरो,Partap Singh Kairon
17,भारत,India
18,मेरठ,Meerut
19,लखनऊ,Lucknow
20,लोकसभा,Lok Sabha
21,वाराणसी,Varanasi
22,विश्व हिन्दी सम्मेलन,World Hindi Conference
23,संसद,Parliament of India
24,संस्कृत,Sanskrit
25,स्वामी दयानन्द सरस्वती,Dayananda Saraswati
26,हिंदी,Hindi
27,हैदराबाद,Hyderabad
28,अंधविश्वास,Superstition
29,अमृतसर,Amritsar
30,अवतार,Avatar
31,अहमदाबाद,Ahmedabad
32,आरा,Arrah
33,आर्य,Aryan
34,इण्डिया हाउस,India House
35,इतिहास,History
36,ईश्वर,God
37,ऋग्वेद,Rigveda
38,कर्म,Karma
39,कर्मकाण्ड,Karmkand
40,क्षत्रिय,Kshatriya
41,गणित,Mathematics
42,गणेश,Ganesha
43,गयाना,Guyana
44,गुरुकुल,Gurukula
45,गुरुकुल कांगड़ी विश्वविद्यालय,Gurukul Kangri Vishwavidyalaya
46,गोपालकृष्ण गोखले,Gopal Krishna Gokhale
47,चौधरी चरण सिंह,Charan Singh
48,जाति,Caste
49,त्रिनिदाद,Trinidad
50,दक्षिण अफ्रीका में आर्य समाज,Arya Samaj in South Africa
51,दयानंद एंग्लो वैदिक विद्यालय,D.A.V. College Managing Committee
52,दयानन्द सरस्वती,Dayananda Saraswati
53,देवनागरी,Devanagari
54,नमस्ते,Namaste
55,नीतिशास्त्र,Ethics
56,प्रलय,Pralaya
57,प्रार्थना समाज,Prarthana Samaj
58,फीजी में आर्य समाज,Arya Samaj in Fiji
59,बलि,Animal sacrifice in Hinduism
60,बिहार,Bihar
61,ब्रह्मा,Brahma
62,ब्राह्मण,Brahmin
63,भाई परमानन्द,Bhai Parmanand
64,भारतीय राष्ट्रवाद,Indian nationalism
65,भारतीय राष्ट्रीय कांग्रेस,Indian National Congress
66,मथुरा,Mathura
67,मदनलाल ढींगरा,Madan Lal Dhingra
68,महात्मा हंसराज,Mahatma Hansraj
69,महेश,Shiva
70,मातृभाषा,First language
71,मुम्बई,Mumbai
72,मूर्ति पूजा,Idolatry
73,मूर्तिपूजा,Idolatry
74,मैक्समूलर,Max Müller
75,यज्ञ,Yajna
76,यज्ञोपवीत,Upanayana
77,राजकोट,Rajkot
78,रामदेव,Ramdev
79,रामप्रसाद बिस्मिल,Ram Prasad Bismil
80,लाला लाजपत राय,Lala Lajpat Rai
81,लाला हंसराज,Mahatma Hansraj
82,लाला हरदयाल,Har Dayal
83,लाहौर,Lahore
84,लेखराम,Pandit Lekh Ram
85,वर्णव्यवस्था,Varna (Hinduism)
86,विज्ञान,Science
87,विधवा,Widow
88,विनायक दामोदर सावरकर,Vinayak Damodar Savarkar
89,विष्णु,Vishnu
90,वेद,Vedas
91,वैश्य,Vaishya
92,शास्त्रार्थ,Shastrartha
93,शिक्षा,Education
94,शुद्धि,Shuddhi
95,शुद्धि आंदोलन,Shuddhi
96,शूद्र,Shudra
97,श्याम जी कृष्ण वर्मा,Shyamji Krishna Varma
98,सत्यार्थ प्रकाश,Satyarth Prakash
99,समाज सुधार,Social reformers of India
100,सरदार भगत सिंह,Bhagat Singh
101,सुधार आन्दोलन,Reform movement
102,सेनापति बापट,Pandurang Mahadev Bapat
103,स्वदेशी आन्दोलन,Swadeshi movement
104,स्वामी दयानन्द सरस्वती,Dayananda Saraswati
105,स्वामी विरजानन्द,Virajanand Dandeesha
106,स्वामी श्रद्धानन्द,Swami Shraddhanand
107,हरिजन,Harijan
108,हिन्दी,Hindi
109,हिन्दू धर्म,Hinduism
110,१८७५,1875
111,अभिनेता,Actor
112,इंटरनेट मूवी डेटाबेस,IMDb
113,हिन्दी,Hindi
