,hindi,english
0,अखिल भारतीय किसान सभा,All India Kisan Sabha
1,कोलकाता,Kolkata
2,तेलंगाना,Telangana
3,तेलंगाना विद्रोह,Telangana Rebellion
4,त्रिपुरा,Tripura
5,पश्चिम बंगाल,West Bengal
6,भारतीय,Indian
7,भारतीय कम्युनिस्ट पार्टी (मार्क्सवादी),Communist Party of India (Marxist)
8,विजयवाड़ा,Vijayawada
9,हैदराबाद,Hyderabad
10,कर,Tax
11,भारत,India
12,आई॰ऍस॰बी॰ऍन॰,International Standard Book Number
13,तमिल भाषा,Tamil language
14,पॉलीगर का युद्ध,Polygar Wars
15,अखिल भारतीय किसान सभा,All India Kisan Sabha
16,इंडियन नेशनल ट्रेड यूनियन कांग्रेस,Indian National Trade Union Congress
17,विशाखपट्नम,Visakhapatnam
18,श्रीकाकुलम,Srikakulam
