,hindi,english
0,कला,Art
1,पद्म भूषण,Padma Bhushan
2,भारत,India
3,भारत सरकार,Government of India
4,महाराष्ट्र,Maharashtra
5,१९६९,1969
6,कला,Art
7,पद्म भूषण,Padma Bhushan
8,भारत,India
9,भारत सरकार,Government of India
10,महाराष्ट्र,Maharashtra
11,१९७४,1974
12,उत्तर प्रदेश,Uttar Pradesh
13,गोवा,Goa
14,धातुकर्म,Metallurgy
15,भारत,India
16,भारतीय जनता पार्टी,Bharatiya Janata Party
17,राज्य सभा,Rajya Sabha
18,१३ दिसम्बर,December 13
19,१७ मार्च,March 17
20,१९५५,1955
21,१९९४,1994
22,२००२,2002
23,२०१९,2019
