,hindi,english
0,अनेकांतवाद,Anekantavada
1,अपरिग्रह,Aparigraha
2,अवसर्पिणी,Avasarpiṇī
3,अस्तेय,Asteya
4,अहिंसा,Ahiṃsā
5,आई॰ऍस॰बी॰ऍन॰,International Standard Book Number
6,आचार्य समन्तभद्र,Samantabhadra (Jain monk)
7,आर्यिका,Aryika
8,इक्ष्वाकु वंश,Solar dynasty
9,उत्तरपुराण,Uttarapurana
10,ऋषभदेव,Rishabhanatha
11,कुनिक,Ajatashatru
12,केवल ज्ञान,Kevala Jnana
13,केवलज्ञान,Kevala Jnana
14,क्षमा,Forgiveness
15,गणधर,Ganadhara
16,चेटक,Chetaka
17,जय जिनेन्द्र,Jai Jinendra
18,जैन ग्रंथ,Jain literature
19,जैन धर्म,Jainism
20,जैन धर्म में भगवान,God in Jainism
21,जैन मुनि,Jain monasticism
22,तप,Tapas (Indian religions)
23,तीर्थंकर,Tirthankara
24,त्रिशला,Trishala
25,दिगम्बर,Digambara
26,दिगम्बर साधु,Digambara monk
27,दीपावली,Diwali
28,धर्म,Dharma
29,पर्युषण,Paryushana
30,पार्श्वनाथ,Parshvanatha
31,पावापुरी,Pawapuri
32,बिम्बिसार,Bimbisara
33,बिहार,Bihar
34,ब्रह्मचर्य,Brahmacarya
35,भारतीय ज्ञानपीठ,Bharatiya Jnanpith
36,महाव्रत,Ethics of Jainism
37,राजा सिद्धार्थ,Siddhartha of Kundagrama
38,वैशाली,Vaishali (ancient city)
39,श्रावक,Śrāvaka
40,श्वेतांबर,Śvētāmbara
41,सत्य,Satya
42,समवशरण,Samavasarana
43,स्यादवाद,Syādvāda
44,अंगद,Angada
45,अनसूया,Anasuya
46,अयोध्या,Ayodhya
47,अशोकवाटिका,Ashok Vatika
48,कुश,Kusha (Ramayana)
49,कैकेयी,Kaikeyi
50,कौशल्या,Kausalya
51,चित्रकूट,Chitrakoot Dham (Karwi)
52,जटायु,Jatayu
53,जनक,Janaka
54,त्रिजटा,Trijata
55,त्रेतायुग,Treta Yuga
56,दशरथ,Dasharatha
57,पंचवटी,Panchavati
58,भरत,Bharat (disambiguation)
59,मारीच,Maricha
60,मिथिला,Mithila (proposed Indian state)
61,रघुवंश,Raghuvamsa (disambiguation)
62,राक्षस,Rakshasa
63,राम,Rama
64,रामायण,Ramayana
65,रावण,Ravana
66,लंका,Lanka
67,लंकिनी,Lankini
68,लक्ष्मण,Lakshmana
69,वानर,Vanara
70,विश्वामित्र,Vishvamitra
71,शत्रुघ्न,Shatrughna
72,शिवधनुष,Pinaka
73,शूर्पणखा,Shurpanakha
74,सुग्रीव,Sugriva
75,स्वयंवर,Swayamvara
76,हनुमान,Hanuman
77,अभिलेख,Epigraphy
78,अशोक,Ashoka
79,आई॰ऍस॰बी॰ऍन॰,International Standard Book Number
80,कर्नाटक,Karnataka
81,चाणक्य,Chanakya
82,जैन धर्म,Jainism
83,तक्षशिला,Taxila
84,दिव्यावदान,Divyavadana
85,देवरिया,"Deoria, Uttar Pradesh"
86,द्विजेन्द्रलाल राय,Dwijendralal Ray
87,धनानंद,Dhana Nanda
88,नंद वंश,Nanda Empire
89,नेपाल,Nepal
90,पटना,Patna
91,पाटलिपुत्र,Pataliputra
92,प्लूटार्क,Plutarch
93,भद्रबाहु,Bhadrabahu
94,भारत,India
95,भारत का इतिहास,History of India
96,मगध साम्राज्य,Magadha Empire
97,मुद्राराक्षस,Mudrarakshasa
98,मुनि,Muni (Jainism)
99,मेगस्थनीज,Megasthenes
100,मैसूर,Mysore
101,मौर्य साम्राज्य,Maurya Empire
102,यूनान,Greece
103,विष्णु पुराण,Vishnu Purana
104,श्रवणबेलगोला,Shravanabelagola
105,सिकंदर,Alexander the Great
106,हिन्दू,Hindus
107,1539,1539
108,1545,1545
109,अकबर,Akbar
110,अफ़गानिस्तान,Afghanistan
111,असम,Assam
112,इंडोनेशिया,Indonesia
113,इस्लाम,Islam
114,उत्तर भारत,North India
115,कन्नौज,Kannauj
116,ग्रैंड ट्रंक रोड,Grand Trunk Road
117,जौनपुर,"Jaunpur, Uttar Pradesh"
118,दिल्ली,Delhi
119,नेपाल,Nepal
120,पंजाब,Punjab
121,पठान,Pashtuns
122,पश्तो,Pashto
123,पाकिस्तान,Pakistan
124,फारसी,Persian language
125,बंगाल,Bengal
126,बजवाड़ा,Bajwara
127,बांग्लादेश,Bangladesh
128,बाबर,Babur
129,बिहार,Bihar
130,भारत,India
131,मालदीव,Maldives
132,मुगल,Mughal Empire
133,मुगल सम्राट,Mughal emperors
134,मुगल साम्राज्य,Mughal Empire
135,मॉरीशस,Mauritius
136,रुपया,Rupee
137,शाह,Shah
138,श्रीलंका,Sri Lanka
139,साम्राज्य,Empire
140,सूरी साम्राज्य,Sur Empire
141,सेशेल्स,Seychelles
142,हुमायूँ,Humayun
