,hindi,english
0,झालावाड़,Jhalawar
1,बीकानेर,Bikaner
2,भारत,India
3,अक्का महादेवी,Akka Mahadevi
4,अगुम्बे,Agumbe
5,अरब सागर,Arabian Sea
6,अशोक,Ashoka
7,अशोक स्तंभ,Pillars of Ashoka
8,आंध्र प्रदेश,Andhra Pradesh
9,आकाशवाणी,All India Radio
10,आदि शंकराचार्य,Adi Shankara
11,इंडियन टेलीफोन इंडस्ट्रीज़,Indian Telephone Industries Limited
12,इन्फोसिस,Infosys
13,इस्लाम,Islam
14,ईसाई धर्म,Christianity
15,उगादि,Gudi Padwa
16,उच्च न्यायालय,High Court
17,उडुपी,Udupi
18,उडुपी कृष्ण मंदिर,Udupi Sri Krishna Matha
19,उत्तर कन्नड़,Uttara Kannada
20,उत्तर प्रदेश,Uttar Pradesh
21,उन्चल्ली प्रपात,Unchalli Falls
22,उर्दु,Urdu
23,एफ एम प्रसारण,FM broadcasting
24,एब्बे प्रपात,Abbey Falls
25,एयर डेक्कन,Simplifly Deccan
26,ऐहोल,Aihole
27,ऑल इंग्लैंड बैडमिंटन चैंपियनशिप,All England Open Badminton Championships
28,ऑल इण्डिया रेडियो,All India Radio
29,कदंब वंश,Kadamba dynasty
30,कन्नड़ भाषा,Kannada
31,कन्नड़ साहित्य,Kannada literature
32,कबड्डी,Kabaddi
33,करवर,Karwar
34,करावली,Kanara
35,कर्कला,Karkala
36,कर्नाटक,Karnataka
37,कर्नाटक उच्च न्यायालय,Karnataka High Court
38,कर्नाटक का स्थापत्य,Architecture of Karnataka
39,कर्नाटक के लोकसभा सदस्य,List of members of the 16th Lok Sabha
40,कर्नाटक बैंक,Karnataka Bank
41,कर्नाटक रत्न,Karnataka Ratna
42,कर्नाटक राज्य सड़क परिवहन निगम,Karnataka State Road Transport Corporation
43,कर्नाटक विश्वविद्यालय,Karnatak University
44,कर्नाटक संगीत,Carnatic music
45,कर्नाटक सरकार,Government of Karnataka
46,कार्पोरेशन बैंक,Corporation Bank
47,कालिदास सम्मान,Kalidas Samman
48,कावेरी,Kaveri
49,किंगफिशर एयरलाइंस,Kingfisher Airlines
50,कुक्के,Kukke Subramanya Temple
51,कुदालसंगम,Kudalasangama
52,कुद्रेमुख,Kudremukh
53,कुलोत्तुंग चोल १,Kulottunga I
54,कुवेंपु,Kuvempu
55,कुवेंपु विश्वविद्यालय,Kuvempu University
56,कृष्णा नदी,Krishna River
57,केनरा बैंक,Canara Bank
58,केन्द्रीय खाद्य प्रौद्योगिकी अनुसंधान संस्थान,Central Food Technological Research Institute
59,केन्द्रीय विद्युत अनुसंधान संस्थान,Central Power Research Institute
60,केरल,Kerala
61,कोंकण रेलवे,Konkan Railway
62,कोंकणी,Konkani language
63,कोडगु,Kodagu district
64,कोडव,Kodava people
65,कोप्पल,Koppal
66,क्राइस्ट विश्वविद्यालय,Christ University
67,क्रिकेट,Cricket
68,खो खो,Kho kho
69,गंगूबाई हंगल,Gangubai Hangal
70,गडग,Gadag-Betageri
71,गणेश चतुर्थी,Ganesh Chaturthi
72,गुलबर्ग,Gulbarga
73,गुलबर्ग विश्वविद्यालय,Gulbarga University
74,गोआ,Goa
75,गोकक करदंतु,Gokak
76,गोमतेश्वर,Shravanabelagola
77,गोल गुम्बज,Gol Gumbaz
78,चालुक्य,Chalukya (disambiguation)
79,चावल,Rice
80,चित्रकला परिषत,Karnataka Chitrakala Parishath
81,चित्रदुर्ग,Chitradurga
82,चिन्नई डांडु,Gillidanda
83,चिन्नास्वामी स्टेडियम,M. Chinnaswamy Stadium
84,चोल वंश,Chola dynasty
85,जनता दल,Janata Dal
86,जय भारत जननीय तनुजते,Jaya Bharata Jananiya Tanujate
87,जयसिंह,Jai Singh
88,जल प्रपात,Waterfall
89,ज़ीटीवी कन्नड़,Zee Kannada
90,जैन धर्म,Jainism
91,जैन साहित्य,Jain literature
92,जैवप्रौद्योगिकी,Biotechnology
93,जोग प्रपात,Jog Falls
94,ज्ञानपीठ पुरस्कार,Jnanpith Award
95,ज्ञानपीठ सम्मान,Jnanpith Award
96,टीवी९,TV9 Telugu
97,ट्वेन्टी-ट्वेन्टी,Twenty20
98,डीडी चंदना,DD Chandana
99,तमिल,Tamils
100,तमिल नाडु,Tamil Nadu
101,तमिलनाडु,Tamil Nadu
102,तालकाड़,Talakadu
103,तालुक,Tehsil
104,तुंगभद्रा नदी,Tungabhadra River
105,तुलु,Tulu language
106,तृतीय शताब्दी,3rd century
107,तेलुगु,Telugu language
108,द टाइम्स ऑफ इण्डिया,The Times of India
109,दक्खिन पठार,Deccan Plateau
110,दक्षिण कन्नड़,Dakshina Kannada
111,दक्षिण भारत,South India
112,दक्षिण रेलवे,Southern Railway zone
113,दीपावली,Diwali
114,दुर्ग,Durg
115,दूरदर्शन,Television
116,देवनहल्ली,Devanahalli
117,द्विसदनीय,Bicameralism
118,धारवाड़,Dharwad
119,नंद वंश,Nanda Empire
120,नंदी हिल,"Nandi Hills, India"
121,नाग पंचमी,Naga Panchami
122,नागरहोल राष्ट्रीय उद्यान,Nagarhole National Park
123,नेशनल एरोस्पेस लैबोरेटरीज़,National Aerospace Laboratories
124,पंकज आडवाणी,Pankaj Advani (billiards player)
125,पत्तदकल,Pattadakal (town)
126,पद्म भूषण,Padma Bhushan
127,पद्म विभूषण,Padma Vibhushan
128,पश्चिम गंग वंश,Western Ganga dynasty
129,पश्चिमी घाट,Western Ghats
130,पश्चिमी चालुक्य,Western Chalukya Empire
131,पश्चिमी चालुक्य वंश,Western Chalukya Empire
132,पश्चिमी रेलवे,Western Railway zone
133,पाषाण युग,Stone Age
