,hindi,english
0,अमरोहा,Amroha
1,भारत,India
2,अनिल कपूर,Anil Kapoor
3,जंजीर,Zanjeer
4,जादूगर,Wizard
5,दलाल,Broker
6,माधुरी दीक्षित,Madhuri Dixit
7,राजकुमार,Rajkumar
8,शशि कपूर,Shashi Kapoor
9,हिन्दी,Hindi
10,अभिषेक चौबे,Abhishek Chaubey
11,इश्किया,Ishqiya
12,कमीने,Kaminey
13,गीतकार,Lyricist
14,द जंगल बुक,The Jungle Book
15,बिजनौर,Bijnor
16,भारत,India
17,माचिस,Match
18,मैकबेथ,Macbeth
19,राष्ट्रीय फ़िल्म पुरस्कार,National Film Awards
20,रेखा भारद्वाज,Rekha Bhardwaj
21,संगीतकार,Musician
22,७ खून माफ़,7 Khoon Maaf
23,अभय देयोल,Abhay Deol
24,इंटरनेट मूवी डेटाबेस,IMDb
25,ऋतिक रोशन,Hrithik Roshan
26,कल्की केकलां,Kalki Koechlin
27,कवि,Poet
28,कैटरीना कैफ,Katrina Kaif
29,कौन बनेगा करोड़पति,Kaun Banega Crorepati
30,गीतकार,Lyricist
31,ज़िन्दगी न मिलेगी दोबारा,Zindagi Na Milegi Dobara
32,जांनिसार अख्तर,Jan Nisar Akhtar
33,पेप्सी,Pepsi
34,फरहान अख्तर,Farhan Akhtar
35,फ़िल्मफ़ेयर सर्वश्रेष्ठ निर्देशक पुरस्कार,Filmfare Award for Best Director
36,भारत,India
37,मुम्बई,Mumbai
38,शबाना आज़मी,Shabana Azmi
39,हनी ईरानी,Honey Irani
