,hindi,english
0,उस्ताद बिस्मिल्ला ख़ाँ,Bismillah Khan
1,डुमराँव,Dumraon
2,बिहार,Bihar
3,भारत,India
4,भारत रत्न,Bharat Ratna
5,भारतीय संगीत,Music of India
6,भोजपुर,Bhojpur
7,शहनाई,Shehnai
8,संगीतकार,Musician
9,हिन्दुस्तान,Hindustan
10,पटना विश्वविद्यालय,Patna University
11,पद्म भूषण,Padma Bhushan
12,पर्यावरण,Biophysical environment
13,बंगाल,Bengal
14,बायोगैस,Biogas
15,बिंदेश्वर पाठक,Bindeshwar Pathak
16,बिहार,Bihar
17,भारत,India
18,भारत सरकार,Government of India
19,भारतीय,Indian
20,संयुक्त राष्ट्र,United Nations
21,सामाजिक विज्ञान,Social science
22,सुलभ इन्टरनेशनल,Sulabh International
23,भारत सरकार,Government of India
24,उत्तर प्रदेश सरकार,Government of Uttar Pradesh
25,छायावाद,Chhayavaad
26,बिहार,Bihar
27,भारत सरकार,Government of India
