,hindi,english
0,अकाली दल,Shiromani Akali Dal
1,आपरेशन ब्लू स्टार,Operation Blue Star
2,इंदिरा गांधी,Indira Gandhi
3,पटियाला,Patiala
4,प्रकाश सिंह बादल,Parkash Singh Badal
5,प्रजामंडल,Praja Mandal movement (Orissa)
6,राजीव गांधी,Rajiv Gandhi
7,शिरोमणि गुरुद्वारा प्रबंधक कमेटी,Shiromani Gurdwara Parbandhak Committee
8,स्वर्ण मंदिर,Golden Temple
9,अंग्रेजी,English language
10,अंत्येष्टि,Antyesti
11,अफ़गानिस्तान,Afghanistan
12,अरुण जेटली,Arun Jaitley
13,आत्मकथा,Autobiography
14,इन्दिरा गान्धी,Indira Gandhi
15,उर्दू,Urdu
16,गुड़गाँव,Gurgaon district
17,चेकोस्लोवाकिया,Czechoslovakia
18,जेल,Prison
19,दूरदर्शन,Television
20,नई दिल्ली,New Delhi
21,पंजाबी,Punjabi
22,पत्नी,Wife
23,पत्रकार,Journalist
24,प्रणव मुखर्जी,Pranab Mukherjee
25,प्रधान मंत्री,Prime minister
26,बीबीसी,BBC
27,भारत,India
28,भारत के प्रधानमंत्री,Prime Minister of India
29,भारत छोड़ो आंदोलन,Quit India Movement
30,भारतीय स्वतन्त्रता संग्राम,Indian independence movement
31,मनमोहन सिंह,Manmohan Singh
32,माता,Mother
33,मास्को,Moscow
34,मृत्यु,Death
35,राजनीति,Politics
36,राज्य सभा,Rajya Sabha
37,राष्ट्रपति,President (government title)
38,लालकृष्ण आडवाणी,L. K. Advani
39,लाहौर,Lahore
40,लोक सभा,Lok Sabha
41,वास्तुकार,Architect
42,शायरी,Urdu poetry
43,संजय गांधी,Sanjay Gandhi
44,सतीश गुजराल,Satish Gujral
45,सोनिया गांधी,Sonia Gandhi
46,सोवियत संघ,Soviet Union
47,हंगरी,Hungary
48,हरियाणा,Haryana
49,१९९७,1997
50,उत्तर प्रदेश,Uttar Pradesh
51,जनता दल,Janata Dal
52,जनता पार्टी,Janata Party
53,जयप्रकाश नारायण,Jayaprakash Narayan
54,नई दिल्ली,New Delhi
55,भारत,India
56,भारत के उपराष्ट्रपति,Vice President of India
57,भारतीय राष्ट्रीय कांग्रेस,Indian National Congress
58,मधु लिमये,Madhu Limaye
59,मोरारजी देसाई,Morarji Desai
60,राज्यपाल,Governor
61,लाहौर,Lahore
62,शिकागो विश्वविद्यालय,University of Chicago
63,सांसद,Member of parliament
