,hindi,english
0,आचार्य रामचंद्र शुक्ल,Ramchandra Shukla
1,इंदौर,Indore
2,इलाहाबाद,Allahabad
3,इलाहाबाद विश्वविद्यालय,University of Allahabad
4,उत्तर प्रदेश,Uttar Pradesh
5,काव्य,Poetry
6,कुमाऊं विश्वविद्यालय,Kumaun University
7,खड़ी बोली,Khariboli
8,गद्य,Prose
9,गीता,Bhagavad Gita
10,गूगल,Google
11,चित्रकला,Painting
12,छायावाद,Chhayavaad
13,छायावादी युग,Chhayavaad
14,जयशंकर प्रसाद,Jaishankar Prasad
15,ज्ञानपीठ पुरस्कार,Jnanpith Award
16,झूसी,Jhusi
17,दिल्ली विश्वविद्यालय,University of Delhi
18,निराला,Suryakant Tripathi
19,नील आकाशेर नीचे,Neel Akasher Neechey
20,पद्म भूषण,Padma Bhushan
21,पद्म विभूषण,Padma Vibhushan
22,परिक्रमा,Parikrama
23,फ़र्रुख़ाबाद,Farrukhabad district
24,बंगाल,Bengal
25,बनारस हिंदू विश्वविद्यालय,Banaras Hindu University
26,बांग्ला,Bengali language
27,बृजभाषा,Braj Bhasha
28,बौद्ध धर्म,Buddhism
29,भागलपुर,Bhagalpur
30,भारत,India
31,भारतीय,Indian
32,भारतीय स्वतंत्रता संग्राम,Indian independence movement
33,महात्मा गांधी,Mahatma Gandhi
34,महादेवी वर्मा,Mahadevi Varma
35,मृणाल सेन,Mrinal Sen
36,यम,Yamas
37,रश्मि,Kiran
38,राखी,Rakhi
39,रामायण,Ramayana
40,वाराणसी,Varanasi
41,विक्रम विश्वविद्यालय,Vikram University
42,विनय पत्रिका,Vinaya Patrika
43,विश्व हिन्दी सम्मेलन,World Hindi Conference
44,शताब्दी,Century
45,शिक्षा,Education
46,संगीत,Music
47,संस्कृत,Sanskrit
48,संस्मरण,Memoir
49,साहित्य अकादमी,Sahitya Akademi
50,सुभद्रा कुमारी चौहान,Subhadra Kumari Chauhan
51,सुमित्रानंदन पंत,Sumitranandan Pant
52,हज़ारी प्रसाद द्विवेदी,Hazari Prasad Dwivedi
53,हिंदी साहित्य,Hindi literature
54,हिन्दी,Hindi
55,हिन्दी साहित्य,Hindi literature
56,हिमालय,Himalayas
57,१९८३,1983
58,२००७,2007
59,उत्तर प्रदेश,Uttar Pradesh
60,उमर खय्याम,Omar Khayyam
61,कन्नौज,Kannauj
62,कवि,Poet
63,काव्य,Poetry
64,गांधीवाद,Gandhism
65,चिरगाँव,Chirgaon
66,चौपाई,Chaupai (poetry)
67,झाँसी,Jhansi
68,तत्सम,Tatsama
69,दोहा,Doha (poetry)
70,नवीन चंद्र सेन,Nabinchandra Sen
71,पंचवटी,Panchavati
72,पद्म भूषण,Padma Bhushan
73,पद्म विभूषण,Padma Vibhushan
74,प्राकृत,Prakrit
75,बाल गंगाधर तिलक,Bal Gangadhar Tilak
76,भक्ति,Bhakti
77,भरत,Bharat (disambiguation)
78,भारत,India
79,भारत सरकार,Government of India
80,भास,Bhāsa
81,मदनमोहन मालवीय,Madan Mohan Malaviya
82,मध्य प्रदेश,Madhya Pradesh
83,महात्मा गांधी,Mahatma Gandhi
84,महावीर प्रसाद द्विवेदी,Mahavir Prasad Dwivedi
85,राजेन्द्र प्रसाद,Rajendra Prasad
86,राम,Rama
87,लक्ष्मण,Lakshmana
88,लाला लाजपत राय,Lala Lajpat Rai
89,विनोबा भावे,Vinoba Bhave
90,विपिनचंद्र पाल,Bipin Chandra Pal
91,संस्कृत साहित्य,Sanskrit literature
92,सीता,Sita
93,स्वप्नवासवदत्ता,Svapnavasavadattam
94,हर्षवर्धन,Harsha
95,हिन्दी,Hindi
96,१९५४,1954
97,उज्जैन,Ujjain
98,उत्तर प्रदेश,Uttar Pradesh
99,उन्नाव,Unnao
100,कवि,Poet
101,"कालिदास अकादमी, उज्जैन",Kalidasa Akademi
102,भारत,India
103,विक्रम विश्वविद्यालय,Vikram University
104,साहित्य अकादमी पुरस्कार,Sahitya Akademi Award
105,असहयोग आंदोलन,Non-cooperation movement
106,इलाहाबाद,Allahabad
107,खंडवा,Khandwa
108,गांधी जी,Mahatma Gandhi
109,जबलपुर,Jabalpur
110,नागपंचमी,Naga Panchami
111,महादेवी वर्मा,Mahadevi Varma
112,विवाह,Marriage
113,हिन्दी,Hindi
114,१५ फरवरी,February 15
115,१६ अगस्त,August 16
116,१९०४,1904
117,१९१९,1919
118,१९२१,1921
119,१९३४,1934
120,१९४८,1948
121,१९७६,1976
122,२००६,2006
123,२८ अप्रैल,April 28
124,६ अगस्त,August 6
