,hindi,english
0,अमित त्रिवेदी,Amit Trivedi
1,आशिकी 2,Aashiqui 2
2,इलाही,Ilahi
3,ए आर रहमान,A. R. Rahman
4,एक्शन रिप्ले,Action Replayy
5,एजेंट विनोद,Agent Vinod (2012 film)
6,किल दिल,Kill Dil
7,कॉकटेल,Cocktail (2012 film)
8,गायक,Singer
9,चेन्नई एक्सप्रेस,Chennai Express
10,तुम ही हो,Tum Hi Ho
11,पश्चिम बंगाल,West Bengal
12,पार्श्वगायक,Playback singer
13,प्रीतम,Pritam
14,प्रीतम चक्रवर्ती,Pritam
15,प्लेयर्स,Players (2012 film)
16,फटा पोस्टर निकला हीरो,Phata Poster Nikhla Hero
17,फ़िल्मफ़ेयर पुरस्कार,Filmfare Awards
18,बर्फी!,Barfi!
19,भारत,India
20,मिकी वायरस,Mickey Virus
21,मिथुन शर्मा,Mithoon
22,मुम्बई,Mumbai
23,मुर्शिदाबाद,Murshidabad
24,मैं तेरा हीरो,Main Tera Hero
25,ये जवानी है दीवानी,Yeh Jawaani Hai Deewani
26,राज़ी,Raazi
27,विशाल-शेखर,Vishal–Shekhar
28,विशाल भारद्वाज,Vishal Bhardwaj
29,शंकर-एहसान-लॉय,Shankar–Ehsaan–Loy
30,शाहरुख खान,Shah Rukh Khan
31,संगीतकार,Musician
32,संजय लीला भंसाली,Sanjay Leela Bhansali
33,सचिन-जिगर,Sachin–Jigar
34,साजिद-वाजिद,Sajid–Wajid
35,हम्प्टी शर्मा की दुल्हनिया,Humpty Sharma Ki Dulhania
36,हीरोपंती,Heropanti
37,कोलकाता,Kolkata
38,अदूर गोपालकृष्णन,Adoor Gopalakrishnan
39,आई॰ऍस॰बी॰ऍन॰,International Standard Book Number
40,इंटरनेट मूवी डेटाबेस,IMDb
41,कोलकाता,Kolkata
42,ढाका,Dhaka
43,पटकथा,Screenplay
44,पश्चिम बंगाल,West Bengal
45,पुणे,Pune
46,पुनर्जन्म,Reincarnation
47,पूर्वी बंगाल,East Bengal
48,बांग्लादेश,Bangladesh
49,बांग्लादेश मुक्ति युद्ध,Bangladesh Liberation War
50,बिमल राय,Bimal Roy
51,बॉलीवुड,Bollywood
52,भारत,India
53,महाश्वेता देवी,Mahasweta Devi
54,मृणाल सेन,Mrinal Sen
55,इप्टा,Indian People's Theatre Association
56,कलकत्ता,Kolkata
57,कला,Art
58,कोलकता,Kolkata
59,कोलकाता,Kolkata
60,खंडहर,Ruins
61,नील आकाशेर नीचे,Neel Akasher Neechey
62,पद्म भूषण,Padma Bhushan
63,पद्म विभूषण,Padma Vibhushan
64,फरीदपुर,"Faridpur, Uttar Pradesh"
65,बांग्ला,Bengali language
66,बांग्ला भाषा,Bengali language
67,भारत,India
68,भारत सरकार,Government of India
69,भारतीय,Indian
70,भौतिक शास्त्र,Physics
71,१९८१,1981
