,hindi,english
0,छत्तीसगढ़,Chhattisgarh
1,आई॰ऍस॰बी॰ऍन॰,International Standard Book Number
2,छत्तीसगढ़,Chhattisgarh
3,दुर्ग,Durg
4,पद्म श्री,Padma Shri
5,पद्मश्री पुरस्कार (२०१०–२०१९),List of Padma Shri award recipients (2010–2019)
6,भारतीय,Indian
7,अमरावती,Amravati
8,अर्थशास्त्र,Economics
9,उपन्यास,Novel
10,कलकत्ता विश्वविद्यालय,University of Calcutta
11,कॉर्नेल विश्वविद्यालय,Cornell University
12,छत्तीसगढ़,Chhattisgarh
13,मनुस्मृति,Manusmriti
14,मराठी भाषा,Marathi language
15,महाराष्ट्रीय ज्ञानकोश,Maharashtriya Jnanakosha
16,रायपुर,Raipur
17,लंदन,London
18,विवाह,Marriage
19,अभिनेता,Actor
20,अलीगढ़ मुस्लिम विश्वविद्यालय,Aligarh Muslim University
21,आकाशवाणी,All India Radio
22,कवि,Poet
23,छत्तीसगढ़,Chhattisgarh
24,दिल्ली,Delhi
25,नागपुर,Nagpur
26,पद्म विभूषण,Padma Vibhushan
27,पद्मश्री,Padma Shri
28,भारत,India
29,भोपाल,Bhopal
30,मध्यप्रदेश,Madhya Pradesh
31,मुम्बई,Mumbai
32,राजधानी,Capital city
33,राज्यसभा,Rajya Sabha
34,रायपुर,Raipur
35,हिन्दी,Hindi
