,hindi,english
0,कांग्रेस,Congress
1,खम्मम,Khammam
2,चौदहवीं लोकसभा,14th Lok Sabha
3,भारत,India
4,मनोविज्ञान,Psychology
5,केरल,Kerala
6,तेलंगाना,Telangana
7,भारतीय राष्ट्रीय कांग्रेस,Indian National Congress
8,राजीव गांधी,Rajiv Gandhi
9,राज्यपाल,Governor
10,सिक्किम,Sikkim
11,हैदराबाद,Hyderabad
12,तेलंगाना,Telangana
13,भारत,India
14,भारतीय,Indian
15,भारतीय राष्ट्रीय कांग्रेस,Indian National Congress
16,उस्मानिया विश्वविद्यालय,Osmania University
17,के॰ चंद्रशेखर राव,K. Chandrashekar Rao
18,तेलंगाना,Telangana
19,तेलंगाना राष्ट्र समिति,Telangana Rashtra Samithi
20,न्यूयॉर्क विश्वविद्यालय,New York University
21,भारत,India
22,हैदराबाद,Hyderabad
