,hindi,english
0,अंग्रेज़ी भाषा,English language
1,उपन्यास,Novel
2,पाकिस्तान,Pakistan
3,भारत,India
4,लखनऊ,Lucknow
5,10 मई,May 10
6,1927,1927
7,जवाहर लाल नेहरू,Jawaharlal Nehru
8,देहरादून,Dehradun
9,नयनतारा,Nayanthara
10,भारत,India
11,इलाहाबाद,Allahabad
12,इलाहाबाद विश्वविद्यालय,University of Allahabad
13,कौन बनेगा करोड़पति,Kaun Banega Crorepati
14,तुर्की,Turkey
15,दक्षिण अफ़्रीका,South Africa
16,बीबीसी,BBC
17,ब्रिटेन,Britain
18,भारत,India
19,भारतीय,Indian
20,रेडियो,Radio
21,लंदन,London
22,स्लमडॉग मिलियनेयर,Slumdog Millionaire
