,hindi,english
0,इटावा,Etawah
1,उत्तर प्रदेश,Uttar Pradesh
2,कन्नौज,Kannauj
3,डिम्पल यादव,Dimple Yadav
4,दुर्गा शक्ति नागपाल,Durga Shakti Nagpal
5,पुत्र,Son
6,फिरोजाबाद,Firozabad
7,बहुजन समाज पार्टी,Bahujan Samaj Party
8,मुलायम सिंह यादव,Mulayam Singh Yadav
9,मैसूर,Mysore
10,राजस्थान,Rajasthan
11,विश्वविद्यालय,University
12,समाजवादी पार्टी,Samajwadi Party
13,सिडनी,Sydney
14,हिन्दू,Hindus
15,अखिल भारतीय विद्यार्थी परिषद,Akhil Bharatiya Vidyarthi Parishad
16,अखिलेश यादव,Akhilesh Yadav
17,अमित शाह,Amit Shah
18,उत्तर प्रदेश,Uttar Pradesh
19,उत्तराखण्ड,Uttarakhand
20,ऋषिकेश,Rishikesh
21,केशव प्रसाद मौर्य,Keshav Prasad Maurya
22,कोटद्वार,Kotdwar
23,गणित,Mathematics
24,गोरखनाथ,Gorakhnath
25,गोरखनाथ मन्दिर,Gorakhnath Math
26,गोरखपुर,Gorakhpur
27,दिनेश शर्मा,Dinesh Sharma (politician)
28,भारतीय,Indian
29,भारतीय जनता पार्टी,Bharatiya Janata Party
30,मन्दिर,Hindu temple
31,महंत अवैद्यनाथ,Mahant Avaidyanath
32,मुलायम सिंह यादव,Mulayam Singh Yadav
33,राजपूत,Rajput
34,राष्ट्रवाद,Nationalism
35,लखनऊ,Lucknow
36,लोक सभा,Lok Sabha
37,विज्ञान स्नातकोत्तर,Master of Science
38,संन्यास,Sannyasa
39,हिन्दू,Hindus
40,हिन्दू युवा वाहिनी,Hindu Yuva Vahini
41,आगरा,Agra
42,आनंद भवन,Anand Bhavan
43,इलाहाबाद,Allahabad
44,कोलकाता,Kolkata
45,जवाहरलाल नेहरू,Jawaharlal Nehru
46,भारत,India
47,मृत्यु,Death
48,राज कौल,Raj Kaul
49,स्वराज,Swaraj
50,स्वराज पार्टी,Swaraj Party
51,असहयोग आन्दोलन,Non-cooperation movement
52,अहमदाबाद,Ahmedabad
53,इलाहाबाद,Allahabad
54,इलाहाबाद विश्वविद्यालय,University of Allahabad
55,उपनाम,Surname
56,कलकत्ता विश्वविद्यालय,University of Calcutta
57,कालाकाँकर,Kalakankar
58,जवाहरलाल नेहरू,Jawaharlal Nehru
59,डिब्रूगढ़,Dibrugarh
60,दिल्ली,Delhi
61,पूर्वज,Ancestor
62,पेशावर,Peshawar
63,भगवान दास,Bhagwan Das
64,भारत,India
65,भारत रत्न,Bharat Ratna
66,भारत सरकार,Government of India
67,मदन मोहन मालवीय,Madan Mohan Malaviya
68,मालवा,Malwa
69,लाहौर,Lahore
70,विश्वविद्यालय,University
71,संस्कृत भाषा,Sanskrit
72,सनातन धर्म,Sanātanī
73,स्वराज पार्टी,Swaraj Party
74,हिन्दी,Hindi
75,हिन्दुस्तान,Hindustan
76,हिन्दू,Hindus
