,hindi,english
0,कैलिफ़ोर्निया,California
1,राजनीति,Politics
2,Tamil Nadu,Tamil Nadu
3,अन्नामलाई विश्वविद्यालय,Annamalai University
4,आंध्र प्रदेश,Andhra Pradesh
5,आई॰ऍस॰बी॰ऍन॰,International Standard Book Number
6,ईसाई,Christians
7,कंपनी राज,Company rule in India
8,कटक,Cuttack
9,कटहल,Jackfruit
10,कन्नड़ भाषा,Kannada
11,कर्नाटक,Karnataka
12,कर्नाटक संगीत,Carnatic music
13,काली मिर्च,Black pepper
14,कुंभकोणम,Kumbakonam
15,केनरा बैंक,Canara Bank
16,केरल,Kerala
17,कोलंबो,Colombo
18,क्रिकेट,Cricket
19,गुंटूर,Guntur
20,चक्रवर्ती राजगोपालाचारी,C. Rajagopalachari
21,चेन्नई,Chennai
22,टीपू सुल्तान,Tipu Sultan
23,टेनिस,Tennis
24,तंजावुर,Thanjavur
25,तमिल भाषा,Tamil language
26,तमिलनाडु,Tamil Nadu
27,तेलुगु भाषा,Telugu language
28,तेलुगू भाषा,Telugu language
29,द हिन्दू,The Hindu
30,दक्षिण भारत,South India
31,दलित,Dalit
32,देवदासी,Devadasi
33,द्रविड़ भाषा-परिवार,Dravidian languages
34,नीलगिरि जिला,The Nilgiris district
35,पाषाण युग,Stone Age
36,ब्रिटिश राज,British Raj
37,ब्रिटैनिका विश्वकोष,Encyclopædia Britannica
38,भारतीय राष्ट्रीय कांग्रेस,Indian National Congress
39,भिंडी,Okra
40,मठ,Matha
41,मद्रास उच्च न्यायालय,Madras High Court
42,मद्रास विश्वविद्यालय,University of Madras
43,मलयालम,Malayalam
44,मलयालम भाषा,Malayalam
45,मिर्च,Chili pepper
46,मुसलमान,Muslims
47,मैसूर,Mysore
48,रागी,Eleusine coracana
49,लक्षद्वीप,Lakshadweep
50,लाख,Lakh
51,विशाखापत्तनम,Visakhapatnam
52,सातवाहन,Satavahana dynasty
53,हॉकी,Hockey
54,भारत,India
55,राष्ट्रीय महिला आयोग,National Commission for Women
56,ऑक्सफ़र्ड विश्वविद्यालय,University of Oxford
57,कोयम्बटूर लोक सभा निर्वाचन क्षेत्र,Coimbatore (Lok Sabha constituency)
58,भारतीय कम्युनिस्ट पार्टी,Communist Party of India
