,hindi,english
0,भारत,India
1,गृद्धकूट पर्वत,Griddharaj Parvat
2,महायान,Mahayana
3,वज्रच्छेदिकाप्रज्ञापारमितासूत्र,Diamond Sutra
4,इस्कॉन,International Society for Krishna Consciousness
5,उड़ीसा,Odisha
6,कर्नाटक,Karnataka
7,कलियुग,Kali Yuga
8,कामकोटि पीठ,Kanchi Kamakoti Peetham
9,कार्तिक,Kartik (month)
10,कृष्ण,Krishna
11,गंगा,Ganges
12,गया,"Gaya, India"
13,गोपाल भट्ट गोस्वामी,Gopala Bhatta Goswami
14,गौड़ीय संप्रदाय,Gaudiya Vaishnavism
15,गौरांग,Chaitanya Mahaprabhu
16,चंद्र ग्रहण,Lunar eclipse
17,चैतन्य चरितामृत,Chaitanya Charitamrita
18,चैतन्य भागवत,Chaitanya Bhagavata
19,चैतन्य महाप्रभु,Chaitanya Mahaprabhu
20,जगन्नाथ पुरी,"Jagannath Temple, Puri"
21,जीव गोस्वामी,Jiva Goswami
22,ज्ञान,Knowledge
23,झाँझ,Cymbal
24,ढोलक,Dholak
25,तमिलनाडु,Tamil Nadu
26,द्वारिका,Dwarka
27,नवद्वीप,Nabadwip
28,नित्यानंद,Nitai
29,नित्यानंद प्रभु,Nitai
30,नीम,Azadirachta indica
31,नीलांचल,"Jagannath Temple, Puri"
32,न्याय,Justice
33,पश्चिम बंगाल,West Bengal
34,पुरी,Puri
35,पूर्णिमा,Purnima
36,प्रयाग,Allahabad
37,फाल्गुन,Phalguna
38,बंगाल,Bengal
39,भक्ति,Bhakti
40,भक्ति योग,Bhakti yoga
41,भाद्रपद,Bhadra (Hindu calendar)
42,मथुरा,Mathura
43,मायापुर,Mayapur
44,मुस्लिम,Muslims
45,मृदंग,Mridangam
46,राधा,Radha
47,राम,Rama
48,रूप गोस्वामी,Rupa Goswami
49,विजयादशमी,Vijayadashami
50,वृंदावन,Vrindavan
51,वैष्णव,Vaishnavism
52,व्याकरण,Grammar
53,शिक्षाष्टक,Shikshashtakam
54,शृंगेरी,Sringeri
55,श्री चैतन्य महाप्रभु (1954 फ़िल्म),Shri Chaitanya Mahaprabhu (film)
56,श्री पाद केशव भारती,Kesava Bharati
57,श्रीमद भागवत,Bhagavata Purana
58,श्रीमद्भाग्वत,Bhagavata Purana
59,षड्गोस्वामी,Six Goswamis of Vrindavana
60,षण्गोस्वामी,Six Goswamis of Vrindavana
61,संस्कृत भाषा,Sanskrit
62,सनातन गोस्वामी,Sanatana Goswami
63,सूर्यवंश,Suryavansha
64,सेतु बंध,Rameswaram (disambiguation)
65,हरिद्वार,Haridwar
66,हिंदू,Hinduism
67,हिंदू धर्म,Hinduism
68,१४८६,1486
69,१४८८,1488
70,१४९३,1493
71,१५०५,1505
72,१५०९,1509
73,१५१०,1510
74,१५१५,1515
75,१५३३,1533
76,१५३४,1534
77,१५४०,1540
78,१५५८,1558
79,१५६४,1564
80,१८ फरवरी,February 18
81,ओडिशा,Odisha
82,भारत,India
