,hindi,english
0,आई॰ऍस॰बी॰ऍन॰,International Standard Book Number
1,दारा शिकोह,Dara Shikoh
2,नानक देव,Guru Nanak
3,भारत,India
4,सिख,Sikhs
5,सिख धर्म,Sikhism
6,हर राय,Guru Har Rai
7,१६४४,1644
8,३ मार्च,March 3
9,अम्बाला,Ambala
10,अरदास,Ardās
11,गुरु हर राय,Guru Har Rai
12,गुरुद्वारा,Gurdwara
13,दिल्ली,Delhi
14,ब्यास नदी,Beas River
15,सिख,Sikhs
16,सिख धर्म,Sikhism
17,हर राय,Guru Har Rai
18,१६६१,1661
19,औरंगजेब,Aurangzeb
20,काश्मीरी पण्डित,Kashmiri Pandit
21,गुरु,Guru
22,गुरु गोबिन्दसिंह,Guru Gobind Singh
23,गुरु गोविन्द सिंह,Guru Gobind Singh
24,गुरु ग्रन्थ साहिब,Guru Granth Sahib
25,गुरु नानक,Guru Nanak
26,गुरुद्वारा,Gurdwara
27,चांदनी चौक,Chandni Chowk
28,दशम ग्रंथ,Dasam Granth
29,दिल्ली,Delhi
30,पटना साहब,Takht Sri Patna Sahib
31,फ़तवा,Fatwa
32,बिचित्र नाटक,Bachittar Natak
33,सिख,Sikhs
34,अपभ्रंश,Apabhraṃśa
35,अमृतसर,Amritsar
36,अर्जुन देव,Guru Arjan
37,आदि ग्रंथ,Adi Granth
38,कबीर,Kabir
39,गुरु अर्जुन देव,Guru Arjan
40,गुरु ग्रंथ साहिब,Guru Granth Sahib
41,गुरु नानक,Guru Nanak
42,दसम ग्रंथ,Dasam Granth
43,नामदेव,Namdev
44,पंजाबी,Punjabi
45,रविदास,Ravidas
46,श्लोक,Shloka
47,सिख गुरु,Sikh gurus
48,हिन्दी,Hindi
