,hindi,english
0,अर्जुन पुरस्कार,Arjuna Award
1,कन्नूर,Kannur
2,केरल,Kerala
3,भारत,India
4,भारत सरकार,Government of India
5,भारतीय,Indian
6,केरल,Kerala
7,तेलंगाना,Telangana
8,बैडमिंटन,Badminton
9,भारत,India
10,केरल,Kerala
11,बास्केटबॉल,Basketball
12,ऑस्ट्रेलिया,Australia
13,केरल,Kerala
14,क्रिकेट,Cricket
15,गुजरात लॉयन्स,Gujarat Lions
16,प्रथम श्रेणी क्रिकेट,First-class cricket
17,भारतीय,Indian
18,भारतीय क्रिकेट टीम,India national cricket team
19,श्रीलंका,Sri Lanka
20,सनराइजर्स हैदराबाद,Sunrisers Hyderabad
21,२०१७ इंडियन प्रीमियर लीग,2017 Indian Premier League
22,२०१८ इंडियन प्रीमियर लीग,2018 Indian Premier League
