,hindi,english
0,कल्पा,"Kalpa, Himachal Pradesh"
1,गूगल,Google
2,ब्रिटिश राज,British Raj
3,यूट्यूब,YouTube
4,सनम रे,Sanam Re
5,आई॰ऍस॰बी॰ऍन॰,International Standard Book Number
6,तिब्बत,Tibet
7,भारत,India
8,हिमाचल प्रदेश,Himachal Pradesh
9,अखिल भारतीय इतिहास-संकलन योजना,Akhil Bharatiya Itihas Sankalan Yojana
10,असम,Assam
11,असमिया भाषा,Assamese language
12,कन्याकुमारी,Kanyakumari
13,कश्मीर,Kashmir
14,राष्ट्रीय स्वयंसेवक संघ,Rashtriya Swayamsevak Sangh
15,लाहौर,Lahore
16,लाहौर विश्वविद्यालय,University of Lahore
17,हमीरपुर,Hamirpur
18,हिमाचल प्रदेश,Himachal Pradesh
19,होशियारपुर,Hoshiarpur
20,पद्म श्री,Padma Shri
