,hindi,english
0,ऑक्सफोर्ड यूनिवर्सिटी प्रेस,Oxford University Press
1,कला,Art
2,कोलंबो,Colombo
3,तमिल,Tamils
4,बोस्टन,Boston
5,भगिनी निवेदिता,Sister Nivedita
6,भूविज्ञान,Geology
7,लंदन,London
8,लंदन विश्वविद्यालय,University of London
9,ललित कला,Fine art
10,विज्ञान,Science
11,विवाह,Marriage
12,वेद,Vedas
13,श्रीलंका,Sri Lanka
14,स्वदेशी आन्दोलन,Swadeshi movement
15,इलाहाबाद विश्वविद्यालय,University of Allahabad
16,ऑपरेशन ब्लू स्टार,Operation Blue Star
17,कांगो,Congo
18,कारगिल,Kargil
19,खाड़ी युद्ध,Gulf War
20,गुरुद्वारा,Gurdwara
21,जनरल,General officer
22,जाफना,Jaffna
23,नई दिल्ली,New Delhi
24,परमाणु बम,Nuclear weapon
25,पाकिस्तान,Pakistan
26,बांग्लादेश,Bangladesh
27,भारत,India
28,मद्रास विश्वविद्यालय,University of Madras
29,महार रेजिमेंट,Mahar Regiment
30,सेना,Military
31,आक्सफोर्ड,Oxford
32,आविष्कार,Invention
33,आशुतोष मुखर्जी,Ashutosh Mukherjee
34,इंडियन अशोसिएशन फार कल्टीवेशन आफ़ साईंस,Indian Association for the Cultivation of Science
35,इण्डियन एसोसियेशन फॉर द कल्टिवेशन ऑफ साईन्स,Indian Association for the Cultivation of Science
36,एक्स किरणें,X-ray
37,एनी बेसेंट,Annie Besant
38,कलकत्ता विश्वविद्यालय,University of Calcutta
39,कुलपति,Kulapati
40,गणित,Mathematics
41,चेन्नै,Chennai
42,जर्मनी,Germany
43,जलयान,Ship
44,ट्राम,Tram
45,तमिलनाडु,Tamil Nadu
46,तरंग,Wave
47,तिरुचिरापल्ली,Tiruchirappalli
48,ध्वनि,Sound
49,नागपुर,Nagpur
50,नोबेल पुरस्कार,Nobel Prize
51,नोबेल पुरस्कार विजेताओं की सूची,List of Nobel laureates
52,प्रकाश,Light
53,प्रकीर्णन,Scattering
54,प्राध्यापक,Acharya
55,बंगलुरु,Bangalore
56,बैंगलोर,Bangalore
57,भारत,India
58,भारत रत्न,Bharat Ratna
59,भारत सरकार,Government of India
60,भूमध्य सागर,Mediterranean Sea
61,भौतिकी,Physics
62,मद्रास विश्वविद्यालय,University of Madras
63,महाभारत,Mahabharata
64,रंगून,Yangon
65,रंजन,Roentgen (unit)
66,रामन अनुसन्धान संस्थान,Raman Research Institute
67,रामन प्रभाव,Raman scattering
68,रामन् प्रभाव,Raman scattering
69,रामायण,Ramayana
70,राष्ट्रीय विज्ञान दिवस,National Science Day
71,लंदन,London
72,लेनिन शान्ति पुरस्कार,Lenin Peace Prize
73,विवर्तन,Diffraction
74,विशाखापत्तनम,Visakhapatnam
75,विश्वविद्यालय,University
76,वैज्ञानिक,Scientist
77,१८८८,1888
78,१९०७,1907
79,१९२८,1928
80,१९४८,1948
81,१९५४,1954
82,१९५७,1957
83,१९७०,1970
84,२१ नवंबर,November 21
85,२८ फरवरी,February 28
86,७ नवंबर,November 7
