,hindi,english
0,आशुतोष गोवरिकर,Ashutosh Gowariker
1,इंटरनेट मूवी डेटाबेस,IMDb
2,उत्तर प्रदेश,Uttar Pradesh
3,एक मुसाफ़िर एक हसीना,Ek Musafir Ek Hasina
4,करण जोहर,Karan Johar
5,कोंकणा सेन शर्मा,Konkona Sen Sharma
6,जॉय मुखर्जी,Joy Mukherjee
7,दीपिका पादुकोण,Deepika Padukone
8,फ़िल्म निर्देशक,Film director
9,फ़िल्मफ़ेयर पुरस्कार,Filmfare Awards
10,भारत,India
11,ये जवानी है दीवानी,Yeh Jawaani Hai Deewani
12,रणबीर कपूर,Ranbir Kapoor
13,रानी मुखर्जी,Rani Mukerji
14,लक बाय चांस,Luck by Chance
15,लखनऊ,Lucknow
16,स्वदेश,Swades
17,1942: अ लव स्टोरी,1942: A Love Story
18,परिन्दा,Parinda
19,ब्लैक,Black (2005 film)
20,भारत,India
21,भारतीय फिल्म और टेलिविज़न संस्थान,Film and Television Institute of India
22,विधु विनोद चोपड़ा,Vidhu Vinod Chopra
23,हिन्दी सिनेमा,Bollywood
24,अखिल भारतीय आयुर्विज्ञान संस्थान,All India Institutes of Medical Sciences
25,अटल बिहारी वाजपेयी,Atal Bihari Vajpayee
26,आगरा,Agra
27,उत्तर प्रदेश,Uttar Pradesh
28,कांग्रेस,Congress
29,केशव बलिराम हेडगेवार,K. B. Hedgewar
30,गोरखपुर,Gorakhpur
31,चौधरी चरण सिंह,Charan Singh
32,जनता पार्टी,Janata Party
33,जयप्रकाश नारायण,Jayaprakash Narayan
34,दान,Dāna
35,दिल्ली,Delhi
36,दीनदयाल उपाध्याय,Deendayal Upadhyaya
37,नई दिल्ली,New Delhi
38,पद्म विभूषण,Padma Vibhushan
39,पाञ्चजन्य,Pancha-janah
40,पिलानी,Pilani
41,प्रकाशन,Publishing
42,बलरामपुर,Balrampur
43,बाल गंगाधर तिलक,Bal Gangadhar Tilak
44,बीड,Beed
45,भारत,India
46,भारत सरकार,Government of India
47,भारतीय,Indian
48,भारतीय जनसंघ,Bharatiya Jana Sangh
49,महाराष्ट्र,Maharashtra
50,मोरारजी देसाई,Morarji Desai
51,राजनीति,Politics
52,राजस्थान,Rajasthan
53,राजा,Monarch
54,राम,Rama
55,लखनऊ,Lucknow
56,विनोबा भावे,Vinoba Bhave
57,सहकार,Cooperation
58,हिंगोली,Hingoli
59,गुजरात,Gujarat
60,पद्म विभूषण,Padma Vibhushan
61,पुणे,Pune
62,ब्राह्मण,Brahmin
63,भारत छोड़ो आन्दोलन,Quit India Movement
64,महाराष्ट्र,Maharashtra
65,माधव विट्ठल कामत,M. V. Kamath
66,"राजभाषा आयोग, १९५५",Official Languages Commission
67,वी के कृष्ण मेनन,V. K. Krishna Menon
68,सत्येन्द्रनाथ बोस,Satyendra Nath Bose
69,स्वराज पार्टी,Swaraj Party
