,hindi,english
0,अहमदिया,Ahmadiyya
1,इमरान ख़ान,Imran Khan
2,इस्लाम,Islam
3,उस्मानिया विश्वविद्यालय,Osmania University
4,ऑल इंडिया मजलिस-ए-इत्तेहादुल मुस्लिमीन,All India Majlis-e-Ittehadul Muslimeen
5,तेलंगाना,Telangana
6,निजाम कॉलेज,Nizam College
7,भारत,India
8,भारत की जनगणना २०११,2011 Census of India
9,"भारतीय आम चुनाव, 2019",2019 Indian general election
10,राहुल गांधी,Rahul Gandhi
11,हैदराबाद,Hyderabad
12,इस्लाम,Islam
13,उर्स,Urs
14,कर्नाटक,Karnataka
15,क़सीदा,Qasida
16,ज़ियारत,Ziyarat
17,दिल्ली,Delhi
18,नसीरुद्दीन चिराग़ देहलवी,Nasiruddin Chiragh Dehlavi
19,निज़ामुद्दीन औलिया,Nizamuddin Auliya
20,पालकी,Litter (vehicle)
21,भारत,India
22,मुरीद,Mureed
23,हेरात,Herat
24,अलीगढ़ मुस्लिम विश्वविद्यालय,Aligarh Muslim University
25,भारतीय राष्ट्रवाद,Indian nationalism
26,भारतीय राष्ट्रीय कांग्रेस,Indian National Congress
27,मोहम्मद अली जौहर विश्वविद्यालय,Mohammad Ali Jauhar University
28,मौलाना शौकत अली,Shaukat Ali (politician)
29,रामपुर रियासत,Rampur State
30,1982,1982
31,1999,1999
32,2002,2002
33,2003,2003
34,2004,2004
35,2006,2006
36,2010,2010
37,2011,2011
38,2012,2012
39,अर्जुन पुरस्कार,Arjuna Award
40,आस्ट्रेलिया,Australia
41,इंग्लैंड,England
42,एक दिवसीय अंतरराष्ट्रीय,One Day International
43,क्रिकेट,Cricket
44,गेंद,Ball
45,जुलाई,July
46,जोधपुर,Jodhpur
47,झूलन गोस्वामी,Jhulan Goswami
48,टेस्ट क्रिकेट,Test cricket
49,ट्वेन्टी-२० अंतर्राष्ट्रीय,Twenty20 International
50,दिसम्बर,December
51,नाबाद,Not out
52,नृत्य,Dance
53,पिता,Father
54,भरतनाट्यम्,Bharatanatyam
55,भारत,India
56,भारतीय,Indian
57,महिला,Woman
58,महिला एक दिवसीय अन्तरराष्ट्रीय क्रिकेट,Women's One Day International
59,महेंद्र सिंह धोनी,MS Dhoni
60,माता,Mother
61,राजस्थान,Rajasthan
62,लखनऊ,Lucknow
63,सचिन तेंदुलकर,Sachin Tendulkar
64,सितम्बर,September
65,सूजी बेट्स,Suzie Bates
66,हरमनप्रीत कौर,Harmanpreet Kaur
67,हैदराबाद,Hyderabad
