,hindi,english
0,कर्नाटक,Karnataka
1,गोल गुम्बद,Gol Gumbaz
2,बंगलौर,Bangalore
3,बीजापुर सल्तनत,Adil Shahi dynasty
4,भारत,India
5,शहर,City
6,कर्नाटक,Karnataka
7,भारत,India
8,कर्नाटक,Karnataka
9,आठवीं अनुसूची,Eighth Schedule to the Constitution of India
10,ईसाई धर्म,Christianity
11,एकांकी,One-act play
12,कर्नाटक,Karnataka
13,केरल,Kerala
14,गोवा,Goa
15,देवनागरी,Devanagari
16,नाटक,Drama
17,पुर्तगाल,Portugal
18,पुर्तगाली भाषा,Portuguese language
19,भारत,India
20,मराठी भाषा,Marathi language
21,महाराष्ट्र,Maharashtra
22,लिपि,Writing system
23,लोककथा,Folklore
24,व्याकरण,Grammar
25,साष्टी,Salcete
26,साहित्य,Literature
