,hindi,english
0,क़ौमी तराना,Qaumi Taranah
1,नस्तालीक़,Nastaliq
2,पाकिस्तान,Pakistan
3,भारत,India
4,भारत का विभाजन,Partition of India
5,लाहौर,Lahore
6,इस्मत चुग़ताई,Ismat Chughtai
7,ठंडा गोश्त,Thanda Gosht
8,नंदिता दास,Nandita Das
9,नवाज़ुद्दीन सिद्दीकी,Nawazuddin Siddiqui
10,पाकिस्तान,Pakistan
11,फ़हमीदा रियाज़,Fahmida Riaz
12,मंटो (2018 फ़िल्म),Manto (2018 film)
13,आगरा,Agra
14,उर्दू भाषा,Urdu
15,कपूरथला,Kapurthala
16,कवि,Poet
17,ग़ज़ल,Ghazal
18,गीत,Song
19,जयपुर,Jaipur
20,फतेहाबाद,"Fatehabad, Uttar Pradesh"
21,भारत,India
22,भारतीय साहित्य,Indian literature
23,लेखक,Writer
24,सीमाब अकबराबादी,Seemab Akbarabadi
25,पंजाबी,Punjabi
26,साहित्य,Literature
