,hindi,english
0,कर्नाटक संगीत,Carnatic music
1,कला,Art
2,केरल,Kerala
3,पद्म भूषण,Padma Bhushan
4,भारत,India
5,भारत सरकार,Government of India
6,२००२,2002
7,केरल,Kerala
8,पद्म भूषण,Padma Bhushan
9,भारत,India
10,मलयालम भाषा,Malayalam
11,अँग्रेजी,English language
12,आकाशवाणी,All India Radio
13,केरल,Kerala
14,कोचीन,Kochi
15,ज्ञानपीठ,Jnanpith Award
16,पद्म भूषण,Padma Bhushan
17,बांग्ला,Bengali language
18,भारत,India
19,भारत सरकार,Government of India
20,भाषा,Language
21,मलयालम,Malayalam
22,रघुवंश,Raghuvamsa (disambiguation)
23,श्लोक,Shloka
24,साहित्य,Literature
25,साहित्य अकादमी,Sahitya Akademi
26,१९०१,1901
27,१९६८,1968
28,१९७८,1978
29,२ फरवरी,February 2
30,५ जून,June 5
31,कला,Art
32,केरल,Kerala
33,पद्म भूषण,Padma Bhushan
34,भारत,India
35,भारत सरकार,Government of India
36,१९७१,1971
