,hindi,english
0,अमित शाह,Amit Shah
1,इलाहाबाद विश्वविद्यालय,University of Allahabad
2,उत्तर प्रदेश,Uttar Pradesh
3,उत्तराखण्ड,Uttarakhand
4,कांग्रेस,Congress
5,दिल्ली,Delhi
6,नैनीताल,Nainital
7,बरेली,Bareilly
8,भारत,India
9,भारतीय राष्ट्रीय कांग्रेस,Indian National Congress
10,महात्मा गांधी,Mahatma Gandhi
11,राजीव गांधी,Rajiv Gandhi
12,हल्द्वानी,Haldwani
13,अटल बिहारी वाजपेयी,Atal Bihari Vajpayee
14,इलाहाबाद विश्वविद्यालय,University of Allahabad
15,उत्तराखण्ड,Uttarakhand
16,देहरादून,Dehradun
17,भारत,India
18,भारतीय जनता पार्टी,Bharatiya Janata Party
19,रमेश पोखरियाल,Ramesh Pokhriyal
20,१ अक्टूबर,October 1
21,११ सितंबर,September 11
22,१९३४,1934
23,१९५४,1954
24,१९८२,1982
25,१९९०,1990
26,१९९१,1991
27,२००३,2003
28,२००७,2007
29,२००९,2009
30,२०११,2011
31,२७ जून,June 27
32,८ मार्च,March 8
33,उत्तर प्रदेश,Uttar Pradesh
34,उत्तराखण्ड,Uttarakhand
35,कणाद,Kanada (philosopher)
36,कर्णप्रयाग,Karnaprayag
37,कल्याण सिंह,Kalyan Singh
38,गंगा नदी,Ganges
39,गढ़वाल विश्वविद्यालय,Hemwati Nandan Bahuguna Garhwal University
40,गणेश,Ganesha
41,चरक,Charaka
42,नासा,NASA
43,भारत सरकार,Government of India
44,भारतीय जनता पार्टी,Bharatiya Janata Party
45,भारतीय प्रौद्योगिकी संस्थान मुम्बई,Indian Institute of Technology Bombay
46,विधान सभा,State Legislative Assembly (India)
47,सुश्रुत,Sushruta
48,हरिद्वार,Haridwar
49,हिन्दी,Hindi
50,१९५८,1958
51,१९९१,1991
52,१९९३,1993
53,१९९६,1996
54,१९९७,1997
55,उत्तराखण्ड,Uttarakhand
56,भारतीय राष्ट्रीय कांग्रेस,Indian National Congress
57,राजनीति,Politics
