,hindi,english
0,अकबर,Akbar
1,अरावली,Aravalli Range
2,उदयपुर,Udaipur
3,चित्तौड़गढ़,Chittorgarh
4,चित्तौड़गढ़ दुर्ग,Chittor Fort
5,जगमाल सिंह,Jagmal Singh
6,तुर्की,Turkey
7,पन्ना धाय,Panna Dai
8,भारत,India
9,महाराणा,Maharana
10,महाराणा प्रताप,Maharana Pratap
11,मेवाड़,Mewar
12,रतन सिंह द्वितीय,Ratan Singh II
13,राजस्थान,Rajasthan
14,राणा,Rana (title)
15,राणा विक्रमादित्य सिंह,Vikramaditya Singh
16,राणा सांगा,Rana Sanga
17,शक्ति सिंह,Shakti Singh (16th century Indian noble)
18,आमेर,"Amer, India"
19,जेम्स टॉड,James Tod
20,भगवानदास,Bhagwant Das
21,मान सिंह प्रथम,Man Singh I
22,राजपूत,Rajput
23,राजा,Monarch
24,हिन्दू धर्म,Hinduism
25,औरंगज़ेब,Aurangzeb
26,जज़िया,Jizya
27,मारवाड़,Marwar
28,राठौड़,Rathore
29,अजमेर,Ajmer
30,अयोध्या,Ayodhya
31,अरबी,Arab (disambiguation)
32,अश्वमेध यज्ञ,Ashvamedha
33,आगरा,Agra
34,आमेर,"Amer, India"
35,इतिहास,History
36,इलाहाबाद,Allahabad
37,उज्जैन,Ujjain
38,उदयपुर,Udaipur
39,एशियाई खेल,Asian Games
40,करनाल,Karnal
41,कर्नल,Colonel
42,कलानाथ शास्त्री,Kala Nath Shastry
43,कल्कि,Kalki
44,कविराज श्यामलदास,Kaviraj Shyamaldas
45,काबुल,Kabul
46,कोटा,"Kota, Rajasthan"
47,गणित,Mathematics
48,जंतर मंतर,Jantar Mantar (disambiguation)
49,जगन्नाथ सम्राट,Jagannatha Samrat
50,जयपुर,Jaipur
51,जयपुर विकास प्राधिकरण,Jaipur Development Authority
52,जाट,Jat people
53,जेम्स टॉड,James Tod
54,जोधपुर,Jodhpur
55,जोबनेर,Jobner
56,ज्योतिष,Jyotiḥśāstra
57,झिलाय,Jhilay
58,टोडाभीम,Todabhim
59,तुर्की,Turkey
60,दक्षिण,South
61,दिल्ली,Delhi
62,दुनिया,Duniya
63,धर्मशास्त्र,Dharmaśāstra
64,नटवर सिंह,Natwar Singh
65,नवम्बर,November
66,पौष,Pausha
67,भट्ट मथुरानाथ शास्त्री,Bhatt Mathuranath Shastri
68,भरतपुर,"Bharatpur, Rajasthan"
69,भवानी सिंह,Bhawani Singh
70,भारत,India
71,मंडलेश्वर,Mandleshwar
72,मथुरा,Mathura
73,मनसबदार,Mansabdar
74,महाराजा,Maharaja
75,महाराणा प्रताप,Maharana Pratap
76,मारवाड़,Marwar
77,मार्गशीर्ष,Agrahayana
78,मालवा,Malwa
79,मेवाड़,Mewar
80,यंत्र,Machine
81,यदुनाथ सरकार,Jadunath Sarkar
82,यूक्लिड,Euclid
83,रतनपुरा,Ratanpura
84,राजधानी,Capital city
85,राजस्थान,Rajasthan
86,राजा,Monarch
87,राज्य,State (polity)
88,राम,Rama
89,विद्याधर,Vidyadhara
90,विद्याधर चक्रवर्ती,Vidyadhar Bhattacharya
91,विष्णु,Vishnu
92,वेद,Vedas
93,वेधशाला,Observatory
94,वैज्ञानिक,Scientist
95,शहर,City
96,शिल्पशास्त्र,Shilpa Shastras
97,संस्कृति,Culture
98,सांभर,Sambar (dish)
99,साहित्य,Literature
100,सीता,Sita
101,हवामहल,Hawa Mahal
102,हिन्दू,Hindus
103,१६८८,1688
104,१६९९,1699
105,१७००,1700
106,१७२७,1727
