,hindi,english
0,पद्म श्री,Padma Shri
1,पद्मश्री पुरस्कार (२०१०–२०१९),List of Padma Shri award recipients (2010–2019)
2,भारत,India
3,भारतीय,Indian
4,मृद्भाण्ड,Pottery
5,राजस्थान,Rajasthan
6,पद्मश्री,Padma Shri
7,राजस्थान,Rajasthan
8,राजस्थानी के लिए साहित्य अकादमी पुरस्कार विजेताओं की सूची,List of Sahitya Akademi Award winners for Rajasthani
9,राजस्थानी साहित्य,Rajasthani literature
10,साहित्य अकादमी पुरस्कार,Sahitya Akademi Award
11,1900 ग्रीष्मकालीन ओलम्पिक,1900 Summer Olympics
12,जैसलमेर,Jaisalmer
13,राजस्थान,Rajasthan
14,सांसद,Member of parliament
15,चूरू,Churu
16,बंगाल,Bengal
17,बिहार,Bihar
18,भाषा,Language
19,महादेवी वर्मा,Mahadevi Varma
20,राजस्थान,Rajasthan
21,राजस्थान विश्वविद्यालय,University of Rajasthan
22,राजस्थानी,Rajasthani
23,साहित्य अकादमी पुरस्कार,Sahitya Akademi Award
24,सुजानगढ़,Sujangarh
