,hindi,english
0,असम,Assam
1,असमिया भाषा,Assamese language
2,कवि,Poet
3,कूचबिहार,Cooch Behar
4,नाटक,Drama
5,भारत,India
6,विवाह,Marriage
7,शंकरदेव कलाक्षेत्र,Srimanta Sankardev Kalakshetra
8,हिन्दू,Hindus
9,इतिहास,History
10,गणित,Mathematics
11,ज्योतिष,Jyotiḥśāstra
12,दर्शन,Philosophy
13,मैथिली,Maithili language
14,संस्कृत,Sanskrit
15,हिन्दी,Hindi
16,बिहार,Bihar
17,मैथिली,Maithili language
18,हिन्दी,Hindi
19,१३ दिसंबर,December 13
20,१९ जून,June 19
21,१९२९,1929
22,१९६७,1967
23,पटना,Patna
24,पद्म श्री,Padma Shri
25,बिहार,Bihar
26,मुज़फ़्फ़रपुर जिला,Muzaffarpur district
27,संगीत नाटक अकादमी,Sangeet Natak Akademi
