,hindi,english
0,ईशा फाउंडेशन,Isha Foundation
1,ऑस्ट्रेलिया,Australia
2,कर्नाटक,Karnataka
3,पद्म विभूषण,Padma Vibhushan
4,भारत,India
5,मैसूर,Mysore
6,लेबनान,Lebanon
7,संयुक्त राज्य अमेरिका,United States
8,संयुक्त राष्ट्र,United Nations
9,सिंगापुर,Singapore
10,अष्टांग योग,Ashtanga vinyasa yoga
11,भारत,India
12,मैसूर,Mysore
13,एशिया,Asia
14,ऑस्ट्रिया,Austria
15,जैव विविधता,Biodiversity
16,दिल्ली,Delhi
17,देहरादून,Dehradun
18,नवधान्य,Navdanya
19,नैनीताल,Nainital
20,भारत,India
21,भारतीय विज्ञान संस्थान,Indian Institute of Science
22,संयुक्त राष्ट्र,United Nations
23,हरित क्रांति,Green Revolution
24,कर्नाटक,Karnataka
25,पद्म भूषण,Padma Bhushan
26,पद्म विभूषण,Padma Vibhushan
27,भारत,India
28,भारत सरकार,Government of India
