,hindi,english
0,इंग्लैंड क्रिकेट टीम,England cricket team
1,एक दिवसीय अंतर्राष्ट्रीय,One Day International
2,कोलकाता,Kolkata
3,टेस्ट क्रिकेट,Test cricket
4,वेस्टइंडीज क्रिकेट टीम,West Indies cricket team
5,हैदराबाद,Hyderabad
6,अमिताभ बच्चन,Amitabh Bachchan
7,असम,Assam
8,आइसीसी चैम्पियंस ट्रॉफ़ी २०१३,2013 ICC Champions Trophy
9,ऋषभ पंत,Rishabh Pant
10,एक दिवसीय अंतरराष्ट्रीय,One Day International
11,एडम गिलक्रिस्ट,Adam Gilchrist
12,एम॰ एस॰ धोनी: द अनटॉल्ड स्टोरी,M.S. Dhoni: The Untold Story
13,ऑस्ट्रेलिया,Australia
14,क्रिकेट,Cricket
15,गोलकीपर,Goalkeeper
16,गौतम गंभीर,Gautam Gambhir
17,जयपुर,Jaipur
18,झारखण्ड,Jharkhand
19,टेस्ट क्रिकेट,Test cricket
20,ट्वेन्टी-२० अंतरराष्ट्रीय,Twenty20 International
21,दिनेश कार्तिक,Dinesh Karthik
22,दिलीप ट्रॉफी,Duleep Trophy
23,नाबाद,Not out
24,पद्म भूषण,Padma Bhushan
25,पद्म श्री,Padma Shri
26,पाकिस्तान,Pakistan
27,पार्थिव पटेल,Parthiv Patel
28,फुटबॉल,Association football
29,बांग्लादेश,Bangladesh
30,बिहार,Bihar
31,बिहार क्रिकेट टीम,Bihar cricket team
32,बैडमिंटन,Badminton
33,भारत,India
34,भारतीय,Indian
35,भारतीय क्रिकेट टीम,India national cricket team
36,युवराज सिंह,Yuvraj Singh
37,रणजी ट्रॉफी,Ranji Trophy
38,राहुल द्रविड़,Rahul Dravid
39,लता मंगेशकर,Lata Mangeshkar
40,विकेट-कीपर,Wicket-keeper
41,विराट कोहली,Virat Kohli
42,वीरेन्द्र सहवाग,Virender Sehwag
43,श्रीलंका,Sri Lanka
44,श्रीलंका क्रिकेट टीम,Sri Lanka national cricket team
45,संदीप मधुसूदन पाटिल,Sandeep Patil
46,सचिन तेंदुलकर,Sachin Tendulkar
47,सौरव गांगुली,Sourav Ganguly
48,हरारे स्पोर्ट्स क्लब,Harare Sports Club
49,२००७ आईसीसी विश्व ट्वेन्टी २०,2007 ICC World Twenty20
50,२००७ क्रिकेट विश्व कप,2007 Cricket World Cup
51,२०११ क्रिकेट विश्व कप,2011 Cricket World Cup
52,२०१५ क्रिकेट विश्व कप,2015 Cricket World Cup
53,२०१८ एशिया कप,2018 Asia Cup
54,झारखण्ड,Jharkhand
55,भारत,India
56,भारतीय जनता पार्टी,Bharatiya Janata Party
57,सांसद,Member of parliament
58,अर्जुन पुरस्कार,Arjuna Award
59,इस्तांबुल,Istanbul
60,टोक्यो,Tokyo
61,पद्म श्री,Padma Shri
62,प्रणब मुखर्जी,Pranab Mukherjee
63,भारत,India
64,भारतीय,Indian
65,महिला,Woman
66,मेक्सिको,Mexico
67,राष्ट्रपति,President (government title)
68,राष्ट्रमण्डल खेल,Commonwealth Games
