,hindi,english
0,चरखी दादरी,Charkhi Dadri
1,जनसंख्या,Human population
2,तोशाम,Tosham
3,भारत,India
4,महेंद्रगढ़,Mahendragarh
5,राजस्थान,Rajasthan
6,रेवाड़ी,Rewari
7,रोहतक,Rohtak
8,सिवानी,Siwani
9,हरियाणा,Haryana
10,नई दिल्ली,New Delhi
11,पद्म भूषण,Padma Bhushan
12,भारत,India
13,हरियाणा,Haryana
14,नेफ़ा,North-East Frontier Agency
15,परमवीर चक्र,Param Vir Chakra
16,भारत,India
17,भारत सरकार,Government of India
18,रोहतक,Rohtak
19,लैंड माइन,Land mine
20,सोनीपत,Sonipat
21,हरियाणा,Haryana
22,नेहरु-लियाक़त समझौता,Liaquat–Nehru Pact
