,hindi,english
0,इंटरनेट मूवी डेटाबेस,IMDb
1,तमिल,Tamils
2,कुचिपुड़ी,Kuchipudi
3,दक्षिण भारत,South India
4,नाट्य शास्त्र,Natya Shastra
5,ब्राह्मण,Brahmin
6,भरत मुनि,Bharata Muni
7,भरतनाट्यम्,Bharatanatyam
8,भारत,India
9,यामिनी कृष्णमूर्ति,Yamini Krishnamurthy
10,यामिनी रेड्डी,Yamini Reddy
11,कुचिपुड़ी,Kuchipudi
12,दक्षिण भारत,South India
13,नाट्य शास्त्र,Natya Shastra
14,ब्राह्मण,Brahmin
15,भरत मुनि,Bharata Muni
16,भरतनाट्यम्,Bharatanatyam
17,भारत,India
18,यामिनी कृष्णमूर्ति,Yamini Krishnamurthy
19,यामिनी रेड्डी,Yamini Reddy
20,तेलुगू सिनेमा,Telugu cinema
21,भारत,India
