,hindi,english
0,अरुणाचल प्रदेश,Arunachal Pradesh
1,असम,Assam
2,मेघालय,Meghalaya
3,सिक्किम,Sikkim
4,आन्ध्र प्रदेश,Andhra Pradesh
5,कर्नाटक,Karnataka
6,अजयगढ़,Ajaigarh
7,अनुसूचित जनजाति,Indigenous peoples
8,अनुसूचित जाति,Dalit
9,अमरकंटक,Amarkantak
10,अमरकंटक बायोस्फियर रिजर्व,Achanakmar-Amarkantak Biosphere Reserve
11,अवधेश प्रताप सिंह विश्वविद्यालय,Awadhesh Pratap Singh University
12,अशोक नगर,Ashoknagar
13,अशोकनगर,Ashoknagar
14,असीरगढ़,Asirgarh Fort
15,इंदिरा गांधी राष्ट्रीय जनजातीय विश्वविद्यालय,Indira Gandhi National Tribal University
16,इंदौर,Indore
17,इटारसी,Itarsi
18,ईसाई,Christians
19,उज्जैन,Ujjain
20,उत्तर प्रदेश,Uttar Pradesh
21,उर्दू,Urdu
22,ओंकारेश्वर,Omkareshwar Temple
23,ओरछा,Orchha
24,कन्या भ्रूण हत्या,Sex-selective abortion
25,कबीर पंथ,Kabir panth
26,कबीरदास,Kabir
27,कांडला,Kandla
28,कान्हा राष्ट्रीय उद्यान,Kanha Tiger Reserve
29,कालिदास,Kālidāsa
30,काली मिट्टी,Black soil
31,काली सिंध,Kali Sindh River
32,किशोर कुमार,Kishore Kumar
33,कुम्भ मेला,Kumbh Mela
34,केन,Ken River
35,कैमूर,Kaimur district
36,कोरकू,Korku people
37,कोसल,Kosala
38,कौल,Kaula (Hinduism)
39,क्रिकेट,Cricket
40,खजुराहो,Khajuraho (town)
41,खरगोन,Khargone
42,खो-खो,Kho kho
43,गिर्द,"Gird, India"
44,गिल्ली-डंडा,Gillidanda
45,गुजरात,Gujarat
46,गोंड,Gond
47,गोंडी,Gondi people
48,गोदावरी नदी,Godavari River
49,गोवा,Goa
50,ग्वालियर,Gwalior
51,ग्वालियर का किला,Gwalior Fort
52,चंदेरी,Chanderi
53,चंबल,Chambal River
54,चंबल संभाग,Chambal division
55,चन्देरी,Chanderi
56,चम्बल,Chambal River
57,चित्रकूट,Chitrakoot Dham (Karwi)
58,छतरपुर,Chhatarpur
59,छत्तीसगढ़,Chhattisgarh
60,छिंदवाड़ा,Chhindwara
61,जबलपुर,Jabalpur
62,जबलपुर संभाग,Jabalpur division
63,जलोढ़ मिट्टी,Alluvium
64,जवाहरलाल नेहरू कृषि विश्वविद्यालय,Jawaharlal Nehru Krishi Vishwa Vidyalaya
65,जवाहरलाल नेहरू बंदरगाह,Jawaharlal Nehru Port
66,जालौन,Jalaun
67,जीवाजी विश्वविद्यालय,Jiwaji University
68,जीवाश्म राष्ट्रीय उद्यान,Mandla Plant Fossils National Park
69,जैन,Jainism
70,ज्योतिर्लिंग,Jyotirlinga
71,झाँसी,Jhansi
72,झाबुआ,Jhabua
73,टीकमगढ़,Tikamgarh
74,टेबल टेनिस,Table tennis
75,डॉ॰ हरिसिंह गौर विश्वविद्यालय,Dr. Hari Singh Gour University
76,तवा नदी,Tawa River
77,तानसेन,Tansen
78,ताप्ती,Tapti River
79,ताप्ती नदी,Tapti River
80,तारण पंथ,Taran Panth
81,तुमैन,Tumain
82,तेलुगू,Telugu language
83,तैराकी,Swimming
84,दतिया,Datia
85,दमोह,Damoh
86,दिगंबर,Digambara
87,देवास,Dewas
88,देवी अहिल्या विश्वविद्यालय,Devi Ahilya Vishwavidyalaya
89,धसान,Dhasan River
90,धार,Dhar
91,धूपगढ़,Dhupgarh
92,नर्मदा,Narmada River
93,नर्मदा नदी,Narmada River
94,नागपुर,Nagpur
95,निमाड़,Nimar
96,नेमावर,Nemawar
97,पंडवानी,Pandavani
98,पचमढ़ी,Pachmarhi
99,पचमढ़ी बायोस्फीयर रिजर्व,Pachmarhi Biosphere Reserve
100,पन्ना,Emerald
101,पन्ना राष्ट्रीय उद्यान,Panna National Park
102,पश्चिम मध्य रेलवे,West Central Railway zone
103,पश्चिम रेलवे,Western Railway zone
104,पातालकोट,"Patalkot, India"
105,पेंच राष्ट्रीय उद्यान,Pench National Park
106,फुटबॉल,Association football
107,बघेलखंड,Bagelkhand
108,बघेलखण्ड,Bagelkhand
109,बघेली,Bagheli language
110,बडवानी,Barwani
111,बरकतउल्लाह विश्वविद्यालय,Barkatullah University
112,बहुजन समाज पार्टी,Bahujan Samaj Party
113,बांधवगढ़ राष्ट्रीय उद्यान,Bandhavgarh National Park
114,बावनगजा,Bawangaja
115,बास्केटबॉल,Basketball
116,बुंदेलखंड,Bundelkhand
117,बुंदेली,Bundeli language
118,बुन्देलखण्ड,Bundelkhand
119,बुरहानपुर,Burhanpur
120,बेतवा,Betwa River
121,बेतवा नदी,Betwa River
122,बैगा,Baiga tribe
123,बैजू बावरा,Baiju Bawra
124,बैडमिंटन,Badminton
125,बैतूल,"Betul, Madhya Pradesh"
126,बौद्ध,Buddhism
127,भाजपा,Bharatiya Janata Party
128,भारत,India
129,भारत के राज्य,States and union territories of India
130,भारत के राष्ट्रपति,President of India
131,भारतीय जनता पार्टी,Bharatiya Janata Party
132,भारतीय पर्यटन और यात्रा प्रबंधन संस्थान,Indian Institute of Tourism and Travel Management
133,भीमबेटका,Bhimbetka rock shelters
134,भील,Bhil people
135,भेड़ाघाट,Bhedaghat
136,भोजपुर,Bhojpur
137,भोपाल,Bhopal
138,मंडला,Mandla
139,मंडलेश्वर,Mandleshwar
140,मध्य प्रदेश का पर्यटन,Tourism in Madhya Pradesh
141,मध्य प्रदेश के जिले,List of districts of Madhya Pradesh
142,मध्य प्रदेश के मुख्यमन्त्रियों की सूची,List of chief ministers of Madhya Pradesh
143,मध्य प्रदेश के राज्यपालों की सूची,List of governors of Madhya Pradesh
144,मध्य प्रदेश के लोकसभा सदस्य,List of members of the 16th Lok Sabha
145,मध्य प्रदेश के शहरों की सूची,List of cities in Madhya Pradesh by population
146,मध्य प्रदेश क्रिकेट टीम,Madhya Pradesh cricket team
147,मध्य प्रदेश भोज मुक्त विश्वविद्यालय,Madhya Pradesh Bhoj Open University
148,मध्य प्रदेश सरकार,Government of Madhya Pradesh
149,मध्य प्रांत और बरार,Central Provinces
150,मध्य रेलवे,Central Railway zone
151,मध्यप्रेदश,Madhya Pradesh
152,मराठा,Maratha (caste)
153,मराठी,Marathi language
154,मराठी लोग,Marathi people
155,महाकालेश्वर मंदिर,Mahakaleshwar Jyotirlinga
156,महानदी,Mahanadi
157,महाभारत,Mahabharata
158,महाराष्ट्र,Maharashtra
159,महेश्वर,Maheshwar
160,मांडू,"Mandu, Madhya Pradesh"
161,माधव राष्ट्रीय उद्यान,Madhav National Park
162,मानव विकास सूचकांक,Human Development Index
163,मानसून,Monsoon
164,मालवा,Malwa
165,मालवी,Malvi language
166,मुख्यमंत्री,Chief minister (India)
167,मुस्लिम,Muslims
168,यमुना,Yamuna
169,यमुना नदी,Yamuna
170,रतलाम,Ratlam
171,राजधानी,Capital city
172,राजस्थान,Rajasthan
173,राजीव गांधी प्रौद्योगिकी विश्वविद्यालय,Rajiv Gandhi Proudyogiki Vishwavidyalaya
174,राज्य,State (polity)
175,राज्यपाल,Governor
176,राज्यसभा,Rajya Sabha
177,रानी दुर्गावती विश्वविद्यालय,Rani Durgavati Vishwavidyalaya
178,रानी लक्ष्मीबाई,Rani of Jhansi
179,रीवा,"Rewa, Madhya Pradesh"
180,रूपसिंह स्टेडियम (ग्वालियर),Captain Roop Singh Stadium
181,लता मंगेशकर,Lata Mangeshkar
182,लालजी टंडन,Lalji Tandon
183,लैटराइट मिट्टी,Laterite
184,लोकसभा,Lok Sabha
185,वन विहार राष्ट्रीय उद्यान,Van Vihar National Park
186,विंध्य क्षेत्र,Vindhya Pradesh
187,विक्रम विश्वविद्यालय,Vikram University
188,विदिशा,Vidisha
189,विशेष आर्थिक क्षेत्र,Special economic zone
190,वॉलीबॉल,Volleyball
191,शहडोल,Shahdol
192,शिवपुरी,Shivpuri
193,शिवराज सिंह चौहान,Shivraj Singh Chouhan
194,शीतलनाथ,Shitalanatha
195,श्वेतांबर,Śvētāmbara
196,संजय गांधी राष्ट्रीय उद्यान,Sanjay Gandhi National Park
197,संस्कृत,Sanskrit
198,सतना,Satna
199,सतपुड़ा,Satpura Range
200,सतपुड़ा राष्ट्रीय अभ्यारण्य,Satpura Tiger Reserve
201,साँची,Sanchi
202,साँची का स्तूप,Sanchi
203,सांची,Sanchi
204,सागर,Sagar
205,सिंगरौली,Singrauli
206,सिंधिया,Scindia
207,सिंधी,Sindhi
208,सिंहस्थ,Ujjain Simhastha
209,सिख,Sikhs
210,सिन्ध,Sindh
211,सिवनी,"Seoni, Madhya Pradesh"
212,सीधी,Sidhi
213,सोन,Son River
214,सोनागिरि,Sonagiri
215,सोहागपुर,Sohagpur
216,स्नूकर,Snooker
217,हमीरपुर,Hamirpur
218,हल्बा,Halba (tribe)
219,हिंदी,Hindi
220,हिंदू धर्म,Hinduism
221,हिन्दी,Hindi
222,हिन्दू धर्म,Hinduism
223,हिमालय,Himalayas
224,हॉकी,Hockey
225,जमशेदपुर,Jamshedpur
226,बाबूलाल मरांडी,Babulal Marandi
227,भारत,India
228,भारतीय जनता पार्टी,Bharatiya Janata Party
