,hindi,english
0,अभिनेता,Actor
1,इंटरनेट मूवी डेटाबेस,IMDb
2,क्रिकेट,Cricket
3,जयललिता,J. Jayalalithaa
4,दिल्ली,Delhi
5,पद्म श्री,Padma Shri
6,भारत,India
7,भारतीय मानक समय,Indian Standard Time
8,राजीव गांधी,Rajiv Gandhi
9,रेखा,Rekha
10,शिवाजी गणेशन,Sivaji Ganesan
11,इंटरनेट मूवी डेटाबेस,IMDb
12,ट्विटर,Twitter
13,फेसबुक,Facebook
14,सूर्या,Suriya
15,इंटरनेट मूवी डेटाबेस,IMDb
16,तमिल,Tamils
17,दयावान,Dayavan
18,बड़े मियाँ छोटे मियाँ,Bade Miyan Chote Miyan
19,भारत,India
20,मलयालम भाषा,Malayalam
21,वजूद,Wajood (1998 film)
22,हिन्दी,Hindi
23,मयीलाडूतुरै,Mayiladuthurai
