,hindi,english
0,मोहन राकेश,Mohan Rakesh
1,अखिल भारतीय आयुर्विज्ञान संस्थान,All India Institutes of Medical Sciences
2,आमिर खान,Aamir Khan
3,केतन मेहता,Ketan Mehta
4,कैंसर,Cancer
5,गया,"Gaya, India"
6,गहलौर,Gehlaur
7,धनबाद,Dhanbad
8,नई दिल्ली,New Delhi
9,नवाज़ुद्दीन सिद्दीकी,Nawazuddin Siddiqui
10,नीतीश कुमार,Nitish Kumar
11,पद्म श्री,Padma Shri
12,पित्ताशय,Gallbladder
13,बिहार,Bihar
14,भारत,India
15,मांझी: द माउंटेन मैन,Manjhi – The Mountain Man
16,राधिका आप्टे,Radhika Apte
17,हथौड़ा,Hammer
18,आईआईटी संयुक्त प्रवेश परीक्षा,Joint Entrance Examination – Advanced
19,कैम्ब्रिज विश्वविद्यालय,University of Cambridge
20,गणितज्ञ,Mathematician
21,जर्मनी,Germany
22,टोक्यो विश्वविद्यालय,University of Tokyo
23,डिस्कवरी चैनल,Discovery Channel
24,पटना,Patna
25,बराक ओबामा,Barack Obama
26,बिहार,Bihar
27,बीबीसी,BBC
28,भारत,India
29,"भारतीय प्रबंध संस्थान, अहमदाबाद",Indian Institute of Management Ahmedabad
30,भारतीय प्रौद्योगिकी संस्थान,Indian Institutes of Technology
31,राम नाथ कोविन्द,Ram Nath Kovind
32,संयुक्त राज्य अमेरिका,United States
33,सुपर-३०,Super 30
34,सुपर 30,Super 30 (film)
35,हार्वर्ड विश्वविद्यालय,Harvard University
36,गणित,Mathematics
37,दरभंगा,Darbhanga
38,नाभिकीय भौतिकी,Nuclear physics
39,पटना,Patna
40,पटना विज्ञान महाविद्यालय,Patna University
41,परमाणु भौतिकी,Atomic physics
42,बिहार,Bihar
43,भारतीय प्रौद्योगिकी संस्थान कानपुर,Indian Institute of Technology Kanpur
44,विज्ञान,Science
