,hindi,english
0,अलवर,Alwar
1,उत्तराखण्ड,Uttarakhand
2,कृष्ण बलदेव वैद,Krishna Baldev Vaid
3,जमनालाल बजाज,Jamnalal Bajaj
4,दिल्ली विश्वविद्यालय,University of Delhi
5,भवानी प्रसाद मिश्र,Bhawani Prasad Mishra
6,मध्य प्रदेश,Madhya Pradesh
7,महाराष्ट्र,Maharashtra
8,राजस्थान,Rajasthan
9,राजेन्द्र सिंह,Rajendra Singh
10,जैन धर्म,Jainism
11,भारत,India
12,षट्खण्डागम,Shatkhandagama
13,अंग्रेजी,English language
14,इलाहाबाद विश्वविद्यालय,University of Allahabad
15,उपन्यास,Novel
16,टीकमगढ़,Tikamgarh
17,धर्मयुग,Dharmyug
18,नैनीताल,Nainital
19,पत्रकार,Journalist
20,पीटीआई,Press Trust of India
21,पुरातत्व,Archaeology
22,भारत,India
23,मध्यप्रदेश,Madhya Pradesh
24,ललित कला,Fine art
25,लेखक,Writer
26,शास्त्रीय संगीत,Indian classical music
27,शिवानी,Shivani
28,संस्कृत साहित्य,Sanskrit literature
29,हिन्दी,Hindi
30,अहमदाबाद,Ahmedabad
31,क्रिकेट,Cricket
32,जनसत्ता,Jansatta
33,दिल्ली,Delhi
34,पत्रकार,Journalist
35,पत्रकारिता,Journalism
36,भारत,India
37,मध्य प्रदेश,Madhya Pradesh
38,राजनीति,Politics
39,शरद जोशी,Sharad Joshi
40,हिन्दी,Hindi
41,हिन्दू,Hindus
42,१५ जुलाई,July 15
43,१९३६,1936
44,२००९,2009
45,५ नवम्बर,November 5
