,hindi,english
0,अरुंधती राय,Arundhati Roy
1,अंग्रेजी उपन्यास,English novel
2,अरविन्द अडिग,Aravind Adiga
3,अरुंधति राय,Arundhati Roy
4,किरण देसाई,Kiran Desai
5,भारत,India
6,माइकल ओन्डाटेजे,Michael Ondaatje
7,राष्ट्रकुल,Commonwealth of Nations
8,केरल,Kerala
9,जवाहरलाल नेहरू,Jawaharlal Nehru
10,जोधपुर,Jodhpur
11,पाकिस्तान,Pakistan
12,मुस्लिम लीग,Muslim League
13,स्वतंत्र पार्टी,Swatantra Party
14,हैदराबाद,Hyderabad
15,आयरलैंड,Ireland
16,इंग्लैंड,England
17,इथियोपिया,Ethiopia
18,एथेंस,Athens
19,चार्ली चैपलिन,Charlie Chaplin
20,चीन,China (region)
21,जवाहरलाल नेहरू,Jawaharlal Nehru
22,डेनमार्क,Denmark
23,थाईलैंड,Thailand
24,नेपाल,Nepal
25,पाकिस्तान,Pakistan
26,पुर्तगाल,Portugal
27,फ़्रांस,France
28,बंगाल,Bengal
29,भारत,India
30,माल्टा,Malta
31,संयुक्त राज्य अमेरिका,United States
32,सिंगापुर,Singapore
33,सेंट पीटर्सबर्ग,Saint Petersburg
34,सोवियत संघ,Soviet Union
35,स्पेन,Spain
36,स्वीडन,Sweden
37,हॉलीवुड,Hollywood
